QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","100","43776","Quest setup complete",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","125","43776","Key added to Leader Inventory.",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","200","43776","Player talked to NPC.",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","400","43776","Predators are dead",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","450","43776","Predator Group is dead.",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","460","43776","Player attacked predators. Used for Bonus Rewards.",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","465","43776","Player killed a predator",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","475","43776","NPC Leader died.",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","485","43776","1 or more Survivors died. ",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","500","43776","Give Reward: key to the supply container",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","510","43776","Give Reward: alternate reward (Not the Supply Chest)",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","1000","43776","Quest rewards (XP, Credits)",""
0x000D6440,"OE_BryanB_ProtectHomestead","Protect the Homestead","5000","43776","QUEST END",""
0x000D6927,"FFCydoniaZ05","My North Star","0","43776","Debug stage",""
0x000D6927,"FFCydoniaZ05","My North Star","1","43776","Condition stage",""
0x000D6927,"FFCydoniaZ05","My North Star","2","43778","Quest start",""
0x000D6927,"FFCydoniaZ05","My North Star","4","43776","Cydonia visited once",""
0x000D6927,"FFCydoniaZ05","My North Star","5","43776","Cydonia visited twice",""
0x000D6927,"FFCydoniaZ05","My North Star","10","43776","Start quest",""
0x000D6927,"FFCydoniaZ05","My North Star","15","43776","Check if Sivan is in space",""
0x000D6927,"FFCydoniaZ05","My North Star","20","43776","Convo had once",""
0x000D6927,"FFCydoniaZ05","My North Star","25","43776","MoveTo Player",""
0x000D6927,"FFCydoniaZ05","My North Star","30","43776","QO: Escort Sivan to space","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close."
0x000D6927,"FFCydoniaZ05","My North Star","35","43776","Complete space objective",""
0x000D6927,"FFCydoniaZ05","My North Star","40","43776","Start scene",""
0x000D6927,"FFCydoniaZ05","My North Star","50","43776","QO: Talk to Sivan","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close. I then took them into orbit so they could see the stars."
0x000D6927,"FFCydoniaZ05","My North Star","60","43776","QO: Return to Cydonia","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close. After taking them into orbit, I need to escort them back to Cydonia."
0x000D6927,"FFCydoniaZ05","My North Star","66","43776","Death",""
0x000D6927,"FFCydoniaZ05","My North Star","70","43776","Player landed in spaceship","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close. After taking them into orbit, I escorted them back to Cydonia."
0x000D6927,"FFCydoniaZ05","My North Star","80","43776","Condition stage",""
0x000D6927,"FFCydoniaZ05","My North Star","90","43776","Mission Failed","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close. Unfortunately, they did not survive the encounter."
0x000D6927,"FFCydoniaZ05","My North Star","100","43776","Complete Quest","I met a stargazer who wants to travel to space, so they could see the constellation Cygnus up close. After taking them into orbit, I escorted them back to Cydonia."
0x000D6927,"FFCydoniaZ05","My North Star","150","43776","Prerequisite",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","0","43776","Debug stage",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","1","43776","Player given 500 credits",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","2","43776","Player given 1000 credits",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","3","43776","Remove Boots",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","4","43778","Quest start",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","10","43776","Startup stage",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","20","43776","Move NPCs into position",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","30","43776","Intro scene start",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","35","43776","Conrad Death",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","40","43776","Altagracia is no longer needed, removing essential flag",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","45","43776","Player spoke to Bianchi once",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","50","43776","Player spoke to Bianchi, accepted the quest","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den, a bar in the far corner of the galaxy."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","55","43776","Player is offered chance to sell boots","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den. Before I could dispose of them, however, a worker offered to purchase the pair from me."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","60","43776","Player reached Den","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den, a bar in the far corner of the galaxy. I've arrived at the Den and can now dispose of the boots."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","65","43776","Player removes item from container",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","70","43776","Player deposits boots","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den, a bar in the far corner of the galaxy. I placed the boots in a crate where no one will find them."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","75","43776","Player sells boots","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den, a bar in the far corner of the galaxy. However, I decided to sell them to a worker instead."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","80","43776","Player returned to Bianchi","I've agreed to help Antonio Bianchi dispose of a pair of boots by delivering them to the Den, a bar in the far corner of the galaxy. After completing the task I returned to Antonio to collect my reward."
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","1000","43776","Quest complete",""
0x000D700D,"City_NewAtlantis_Z_TheBoot","The Boot","1500","43776","Conrad corpse found",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","0","43778","OE Quest Started.",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","50","43776","Quest setup complete",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","100","43776","Player in Range.",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","200","43776","Player talked to Sibling.",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","210","43776","Player gave a medpack",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","215","43776","Brother lived scene",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","220","43792","Brother dies",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","230","43776","Player gave Brother a MedPack.",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","235","43776","Sibling purchased the MedPack from the Player.",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","240","43808","Brother goes hostile",""
0x000DAACF,"OE_BryanB_FamilyInNeed","Family in Need","250","43808","Player attacks wounded sibling",""
0x000DBD9C,"FFCydoniaR03Misc","Misc Pointer","100","43778","Speak to Mitch",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","0","43776","DEBUG START",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","100","2","Received quest","Sam Coe and I are going to have a commitment ceremony! It's going to held in Akila City at the Coe Estate."
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","150","0","Landed on Akila City","Now that I've arrived on Akila, I should proceed to the Coe Estate and speak to Jacob Coe to get our commitment ceremony started."
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","200","0","Talked to Jacob","Jacob and the officiate are ready for the ceremony. But Cora is over at Sinclair's bookstore and Lillian Hart needs to be picked up at the Starport."
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","210","58880","PC told Jacob they're responsible for no Cora visits",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","300","43776","Fetched Cora",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","325","43776","Sinclair scene when getting close to Cora",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","400","43776","Fetched Lillian",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","500","43776","Everyone has been picked up","I've rounded up Cora Coe and Lillian Hart. Time to head back to the Coe Estate."
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","600","43776","Arrived at the Ceremony - everyone is now present","I've arrived at the Coe Estate. The commitment ceremony is now ready to begin."
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","700","43776","Talked with Sam to start ceremony",""
0x000DF7AD,"COM_Quest_SamCoe_Commitment","Commitment: Sam Coe","800","43776","(QC) Ceremony is complete",""
0x000E2802,"City_CY_Runaway01_Misc","Misc Pointer","100","43778","Speak with Rivkah",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","0","43778","QUEST STARTED",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","50","43776","Setup complete",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","100","43776","Player in range",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","200","43776","Talked to NPC",""
0x000E55DF,"OE_BryanB_TheImposter","The Imposter","250","43776","Received Reward from NPC",""
0x000E758F,"CF08_Fleet_Misc","","0","43776","Quickstart Cleanup",""
0x000E758F,"CF08_Fleet_Misc","","1","43776","Quickstart Back at Vigilance",""
0x000E758F,"CF08_Fleet_Misc","","2","43776","Quickstart Faction Temp",""
0x000E758F,"CF08_Fleet_Misc","","3","43776","",""
0x000E758F,"CF08_Fleet_Misc","","4","43778","Check if NPC is dead and replace",""
0x000E758F,"CF08_Fleet_Misc","","5","43776","Opening run",""
0x000E758F,"CF08_Fleet_Misc","","7","43776","Snap Naeva into furniture",""
0x000E758F,"CF08_Fleet_Misc","","10","43776","Start CF",""
0x000E758F,"CF08_Fleet_Misc","","15","43776","Unleash guy",""
0x000E758F,"CF08_Fleet_Misc","","20","43776","Stop scene",""
0x000E758F,"CF08_Fleet_Misc","","25","43776","Foyer Scene Stop 1",""
0x000E758F,"CF08_Fleet_Misc","","30","43776","Start Attack Scene Two",""
0x000E758F,"CF08_Fleet_Misc","","40","43776","Vendor Aludra Scene",""
0x000E758F,"CF08_Fleet_Misc","","50","43776","Samina Doc Scene",""
0x000E758F,"CF08_Fleet_Misc","","100","43776","Enable custom post CF08_Fleet furniture",""
0x000E758F,"CF08_Fleet_Misc","","110","43776","Starts Post Victory Scene Docking",""
0x000E758F,"CF08_Fleet_Misc","","115","43776","Start Post Victory Scene Hallway",""
0x000E758F,"CF08_Fleet_Misc","","120","43776","Mathis disable",""
0x000E758F,"CF08_Fleet_Misc","","125","43776","Mathis Replacement Enabled",""
0x000E758F,"CF08_Fleet_Misc","","129","43776","Foyer Scene Stop 2",""
0x000E758F,"CF08_Fleet_Misc","","130","43776","Start Post Victory Scene Foyer",""
0x000E758F,"CF08_Fleet_Misc","","140","43776","Start Post Victory Scene Vendors",""
0x000E758F,"CF08_Fleet_Misc","","150","43776","Operations scene start",""
0x000E758F,"CF08_Fleet_Misc","","450","43776","Mathis Forcegreet",""
0x000E758F,"CF08_Fleet_Misc","","500","43776","Quest over - cleanup can now happen",""
0x000E75D4,"MB_Passenger01Far00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","5","29760","Ready stage",""
0x000E75D4,"MB_Passenger01Far00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","10","8","Mission Accepted",""
0x000E75D4,"MB_Passenger01Far00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","100","29696","Mission Complete",""
0x000E75D5,"MB_Passenger01Far01","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","5","29760","Ready stage",""
0x000E75D5,"MB_Passenger01Far01","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","10","8","Mission Accepted",""
0x000E75D5,"MB_Passenger01Far01","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","100","29696","Mission Complete",""
0x000E75D6,"MB_Passenger02Local00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","5","29760","Ready stage",""
0x000E75D6,"MB_Passenger02Local00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","10","8","Mission Accepted",""
0x000E75D6,"MB_Passenger02Local00","Transport <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>","100","29696","Mission Complete",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant","0","43776","STAGE 0",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant","1","43776","ON START",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant","100","43776","Scene Starts",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant","200","43776","Scene Complete",""
0x000E812A,"FC_Neon_ALN_CitytLife_Encounter04","Neon CityLife: Reliant","300","43776","Clean Up Scene",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","0","43778","QUEST STARTED",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","1","43776","Fire ForceGreet Scene",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","4","43776","Chance additional NPC",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","5","43776","",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","6","43776","Do dice roll to spawn defenders",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","7","43776","Spawn Defender Ship",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","8","43776","Refill Ship B",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","9","43776","Refill Ship A",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","10","43776","Spawn ship to land",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","15","43776","Spawn Defender Chance",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","20","43776","Bounty Hunters Attack",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","25","43776","Player gave away 1000 credits",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","30","43776","Player gave away 2000 credits",""
0x000E872F,"OE_KT_Trait_Wanted_BountyHunters","[3 NPC + Scene]","35","43776","Player attacks their defenders",""
