FormID, EditorID, Data
0x0027A518,"fCombatDialogueBleedOutMinElapsedTime","15.000000"
0x0027A519,"fCombatDialogueAllyKilledMaxElapsedTime","60.000000"
0x0027A51A,"fCombatDialogueAllyKilledMinElapsedTime","30.000000"
0x002879B8,"fSpaceshipDestructionVaporizeChanceMultiplier","0.250000"
0x002881A9,"sMiscStatActivitiesCompleted","Activities Completed"
0x00289587,"uSpaceshipBuilderModuleHardLimit","130"
0x00289588,"uSpaceshipBuilderMaxModules","130"
0x0028B6D9,"fSpaceshipRequiredInitialBoostFuel","1.500000"
0x0028B6DA,"fSpaceshipBackwardAccelerationScale","0.600000"
0x0028D2A2,"iSpeechChallengeSuccessHardChance","30"
0x0028D2A3,"iSpeechChallengeSuccessEasyChance","60"
0x0028D2A4,"iSpeechChallengeSuccessMediumChance","45"
0x0028FA91,"sCannotAssignDueToUnspecifiedError","This crew member cannot be assigned right now."
0x0028FA92,"sCannotAssignDueToPlayerCommandSkill","You have reached the maximum number of crew assignments with your current ship command level."
0x0028FF82,"fCombatShipPursueRadiusMax","750.000000"
0x0028FF83,"fCombatShipPursueRadiusMin","100.000000"
0x0028FFD1,"fPlayerSpaceshipDustFXMinSpeed","50.000000"
0x0028FFD2,"fPlayerSpaceshipDustFXMaxSpeed","100.000000"
0x0028FFD3,"fPlayerSpaceshipDustFXMaxAlpha3rd","0.000000"
0x002959A1,"fCombatShipBreakTimeLimit","6.000000"
0x002959A2,"fCombatShipMidThreatAngle","10.000000"
0x002959A3,"fCombatShipLowThreatAngle","15.000000"
0x002959A4,"fCombatShipHighThreatAngle","5.000000"
0x002963B0,"fCombatShipPassChance","1.000000"
0x0029995C,"fBlockAmountHandToHandMult","0.500000"
0x0029A89A,"fSpaceshipLandableMaxSizeZ","80.000000"
0x0029E439,"fGetHitPainMult","1.000000"
0x002A6C34,"iSpeechChallengeActionPoints","3"
0x002B6525,"iSpeechChallengeDefaultMax","4"
0x002B90E0,"fWorkshopBuildHeight","100.000000"
0x002BB9B5,"fTakeBackTimerSetting","10.000000"
0x002BCA26,"fPlanetContentMaxNewWorldspacesPerScan","4.000000"
0x002C0B35,"fCombatCoverAttackerSuppressedTimeMax","10.000000"
0x002C20FE,"fPerkGrenadeTrajectorySplineSegmentLengthMult","1.100000"
0x002C2530,"fSpaceshipDestructionPhysicsLinMaxVelocity","300.000000"
0x002C55B5,"fSpaceshipFlybySoundConeAngle","100.000000"
0x002C55B6,"fSpaceshipFlybySoundReenterTime","2.000000"
0x002C5976,"fSpaceshipDestructionSecondaryDetachChanceMultiplier","3.000000"
0x002D3953,"fShipSystemDamageChanceMultUntargetedWeapon","0.500000"
0x002D3954,"fShipSystemDamageChanceMultUntargetedShield","3.000000"
0x002D3955,"fShipSystemDamageChanceMultUntargetedEngine","3.000000"
0x002D3956,"fShipSystemDamageChanceMultUntargetedGravDrive","4.000000"
0x002D40C0,"fInactiveResourceChanceMultCommon","0.300000"
0x002D40CE,"fInactiveResourceChanceMultSpecial","0.300000"
0x002D4B05,"fSneakObserverDistanceMult","0.100000"
0x002D737F,"fPlanetPreviewLightIntensity","0.100000"
0x002D88D7,"iPerkGrenadeTrajectorySplineColor","16777215"
0x002D88D8,"iPerkGrenadeTrajectorySplineSliceCount","12"
0x002D88DB,"fPerkGrenadeTrajectoryStartTangentStartLength","0.000000"
0x002D88DC,"fPerkGrenadeTrajectoryStartTangentEndLength","3.000000"
0x002DC0C9,"fCloudPrewarmTime","180.000000"
0x002F031C,"fInactiveResourceChanceMultUnique","0.000000"
0x002F393C,"fShipCriticalHitBaseValue","-40.000000"
0x002F3E7B,"bEvaluateForCommandTypeAllowRetrieve","1"
0x002F3EB0,"uSecurityMaxKeysVeryHard","12"
0x002F3EB1,"uSecurityMaxKeysPerRingVeryHard","3"
0x002F89A6,"fSpaceshipShieldHitISModStrength","1.000000"
0x002F8EDE,"fSecondarySunTimeOfDayPosition","9.500000"
0x002FF162,"fJumpMinimumOxygenSpend","5.000000"
0x0030338F,"fSpaceshipDamageFXThresholdLight","0.600000"
0x00303390,"fSpaceshipDamageFXThresholdHeavy","0.300000"
0x00303391,"fSpaceshipDestructionDetachAngularImpulseMax","1000.000000"
0x00303392,"fSpaceshipDestructionDetachImpulseMax","2000.000000"
0x00303393,"fSpaceshipDestructionPhysicsAngMaxVelocity","10.000000"
0x0030A858,"fTargetingModeLookAdjustmentVelocityGain","15.000000"
0x0030A859,"fTargetingModeLookAdjustmentMaxSpeed","0.500000"
0x0030A8CC,"fPilotCameraShakerSpeedNoiseMinScale","0.000000"
0x0030B89A,"fBeamHighVariableIntensityColorR","0.400000"
0x0030B89B,"fBeamLowVariableIntensityColorB","0.200000"
0x00310A4C,"fTargetingModeActionPointSpendScale","2.000000"
0x0031DDB0,"fSpaceshipBuilderMaxSizeX","80.000000"
0x0031DE2A,"fSpaceshipBuilderMaxSizeY","80.000000"
0x0031DE2B,"fSpaceshipBuilderMaxSizeZ","40.000000"
0x00320059,"uSpaceshipDestructionMaxModulesInChunkMaxHardCap","5"
0x00346211,"fSpaceshipAngularAccelScale","2.000000"
0x00352AA6,"fTargetLockFalloffTime","6.000000"
0x003807B0,"sWorkshopBeaconPlacement_MaxDeployed","Cannot place outpost: max number of outposts reached."
0x003807B1,"sWorkshopBeaconPlacement_Restricted","Cannot place outpost: area is restricted."
0x003807B2,"sWorkshopBeaconPlacement_SkillNeeded","Cannot place outpost: extreme planet environment requires higher rank of Planetary Habitation."
0x00380F1F,"fSpaceshipDestructionPieceSizeMax","0.150000"
0x00380F20,"fSpaceshipDestructionSecondaryExplosionMassMin","25.000000"
0x00380F21,"fSpaceshipDestructionSecondaryDetachChanceBase","0.300000"
0x00380F4C,"fSpaceshipImpactFXChanceHeavy","0.010000"
0x00380F4D,"fSpaceshipImpactFXChanceLight","0.030000"
0x0038D142,"iHandScannerAnimalCountBase","8"
0x0038D143,"fHandScannerPlantCountScanningMult","0.000000"
0x0038D144,"fHandScannerAnimalCountScanningMult","0.000000"
0x0038D145,"fHandScannerAnimalCountZoologyMult","1.000000"
0x0038D146,"fHandScannerPlantCountBotanyMult","1.000000"
0x0039100A,"uPlanetContentMinWorldspaceRequestsPoints","0"
0x0039100B,"uPlanetContentMaxWorldspaceRequestsPoints","15"
0x00392ED2,"fMagicGuideUpdateFrequency","1.500000"
0x003A4AE0,"fCombatShipSlideTurnChance","0.000000"
0x003A4AE1,"fCombatShipBarrelRollChance","0.000000"
0x003A4AE2,"fCombatShipCutChance","0.000000"
0x003A4AE3,"fCombatShipSlicebackChance","0.000000"
0x003A4AE4,"fCombatShipStrafeTurnChance","0.000000"
0x003A4AE5,"fCombatShipDirectAttackChance","0.000000"
0x003A4AE6,"fCombatShipScissorsChance","0.000000"
0x003A4AE7,"fCombatShipStrafeChance","0.000000"
0x003A4AE8,"fCombatShipLeadTurnChance","0.000000"
0x003B05CC,"fCombatDialogueRangedAttackMaxElapsedTime","45.000000"
0x003B05CD,"fCombatDialogueRangedAttackMinElapsedTime","20.000000"
0x003C816A,"fTargetingModeAutopilotPathUpdateTime","0.031250"
0x003C8590,"iShipFlightCameraDOFMode","3"
0x003CD607,"fTargetingModeMinDistance","-1.000000"
0x003CD60A,"fTargetingModeTargetLockTargetAngle","180.000000"
0x003CF1A6,"fSpaceshipDestructionDetachImpulseMin","1700.000000"
0x003CF1A7,"fSpaceshipDestructionDetachAngularImpulseMin","700.000000"
0x003CF489,"fCombatTargetSelectorSpaceshipScoreThreatPercent1","0.000000"
0x003CF48A,"fCombatTargetSelectorSpaceshipScoreThreatPercent2","0.000000"
0x003CF48B,"fCombatTargetSelectorSpaceshipScoreThreatPercent4","0.000000"
0x003CF48D,"fCombatTargetSelectorSpaceshipScoreThreatPercent5","0.000000"
0x003D9E29,"iCrimeGoldAttack","650"
0x003D9E2A,"iCrimeGoldEscape","1500"
0x003D9E2B,"iCrimeGoldMinValue","20"
0x003D9E2C,"iCrimeGoldMurder","15000"
0x003D9E2D,"iCrimeGoldPickpocket","500"
0x003D9E2E,"iCrimeGoldPiracy","1500"
0x003EB478,"fSpaceshipFlybySoundInnerDistance","200.000000"
0x003EB479,"fSpaceshipFlybySoundOuterDistance","600.000000"
0x003EB47A,"fSpaceshipFlybySoundVelocityThreshold","15.000000"
0x003FE6D6,"fSpaceshipEssentialDeathTime","15.000000"
