FormID, EditorID, Full, Summary
0x00182F64,"UC_RHQ_RandomConvo_Percival","","Percival has approached one of his underlings for eating at their workbench, rather than doing so inside the break room. This takes place inside the Red Devils Headquarters - a highly secure science facility full of dangerous aliens. This scene will play in the background as the player is walking around the space."
0x00182F65,"UC_RHQ_RandomConvo_Guards","","The head guard of the Red Devils Headquarters - a highly secure facility full of dangerous aliens - approaches one of her subordinates, checking in with them and ensuring things are running smoothly."
0x00183F61,"LC039","LC039",""
0x00184510,"FFLodge03","Matteo and Sam discussion",""
0x00184511,"DialgoueSSNNScenes","SSNN News Story Scenes",""
0x00184574,"MB_SurveyPlanet02","Survey <Alias=TargetPlanetLocation> in <Alias=TargetSystemLocation>",""
0x001845D7,"SE_EnemyShips_Varuun","Trader",""
0x001845D9,"SE_EnemyShips_Spacers","Trader",""
0x001845DC,"SE_EnemyShips_Ecliptic","Trader",""
0x00184638,"SE_EnemyShips_CrimsonFleet","Trader",""
0x00187066,"DialogueUCTheLodge_Convo10_VascoWalter","",""
0x00187067,"DialogueUCTheLodge_Convo08_CoraNoel","",""
0x00187068,"DialogueUCTheLodge_Convo07_NoelSarah","",""
0x00187069,"DialogueUCTheLodge_Convo06_WalterCora","",""
0x0018706A,"DialogueUCTheLodge_Convo05_WalterNoel","",""
0x0018706B,"DialogueUCTheLodge_Convo03_AndrejaMatteo","",""
0x0018706C,"DialogueUCTheLodge_Convo02_WalterSarah","",""
0x0018706D,"DialogueUCTheLodge_Convo01_NoelMatteo","",""
0x0018706E,"DialogueUCTheLodge_Convo04_MatteoWalter","",""
0x0018706F,"DialogueUCTheLodge_Convo09_SamMatteo","",""
0x00187431,"CREW_EliteCrew_OtherPlayer","Other You",""
0x00187BE9,"COM_CoraCoe_RC_15","",""
0x00187BEA,"COM_CoraCoe_RC_13","",""
0x00187BEB,"COM_CoraCoe_RC_11","",""
0x00187BEC,"COM_CoraCoe_RC_10","",""
0x00187BED,"COM_CoraCoe_RC_08","",""
0x00187BEE,"COM_CoraCoe_RC_06","",""
0x00187BEF,"COM_CoraCoe_RC_03","",""
0x00187BF0,"COM_CoraCoe_RC_01","",""
0x00187BF1,"COM_Companion_SamCoe_CoraCoe_Handler","Cora Coe",""
0x00187BF2,"COM_CoraCoe_RC_02","",""
0x00187BF3,"COM_CoraCoe_RC_04","",""
0x00187BF4,"COM_CoraCoe_RC_05","",""
0x00187BF5,"COM_CoraCoe_RC_07","",""
0x00187BF6,"COM_CoraCoe_RC_09","",""
0x00187BF7,"COM_CoraCoe_RC_12","",""
0x00187BF8,"COM_CoraCoe_RC_14","",""
0x00188D25,"City_GG_Marines","UC Wants You!",""
0x00189658,"SQ_Doctors","",""
0x0018AE76,"MQ302b","Revelation",""
0x0018B717,"RI08","Executive Level","The player has some time to discuss the fate of Infinity LTD with Ryujin board members. Due to what the player has learned, each outcome will have negatives and positives that they'll need to weigh. Depending on previous choices, they may also have the ability to sway the Board on keeping Masako as CEO and shelving Project Dominion, aka the Internal Neuroamp."
0x0018B718,"RI07","Sabotage","The player gets to attend their first board meeting where the truth about the mole and Masako's plans for Infinity LTD revealed. With the Internal Neuroamp completed, the player finally gets it implanted with the opportunity to test it out. Afterwards, they meet back up with Masako in her office where they are briefed on the plan. The player is given a special ""Overseer"" program to run on Lucas Drexler and Faye Sengsavahn's computers in order to wipe all references to Ryujin and Project Dominion, while at the same time collecting evidence for Infinity's crimes: unathorized human trials at the Clinic, and hiring mercenaries to take out the innocent workers at CM Station RC-1. Finally, the player will grab the final prototype that Infinity has as the last piece of evidence that Project Dominion ever existed. Before they can return to Ryujin, they need to drop off the slate with the evidence on it at SSNN, ensuring David Barron's interest is peaked so the story will be sure to air. Once the player returns to Masako at Ryujin Tower, they'll listen to the broadcast together which may or may not be in Masako's favor."
0x0018BC55,"City_GG_Bet","Sure Bet","The player's directed to a derelict space ship to collect some rare liquor by ""Betting Lizzy,"" Gagarin's sole bartender. The player has to traverse a ship in mid-flight that is having its gravity actively switched on and off while fighting pirates, then return with the booze to Lizzy."
0x0018BC56,"City_GG_Mark","Missed the Mark","The player has agreed to help Helena find her company's missing data. She suspects one of her employees - Bonifac Maksimov - and sends the player to a nearby planet to find him. The player find him there, kidnapped, and the two confront his kidnapped - Simon Maldonado - who makes the player an offer: let me keep the stolen data in exchange for a hefty payment. The player has to either kille Maldonado or Bonifac before returning to Helena to report what happened."
0x0018DDF8,"Rad01_Convo","Quest for spawning and scenes for settlers to sign up for LIST",""
0x0018E0F9,"City_GG_Connections","Missed Connections","The player has agreed to help Helena Strickland - a high-powered executive at Reliant Medical - to find a courier, who was carrying a very important package, that's gone missing. The player find the courier - dead - and returns with the empty package to Helena."
0x0018E24F,"CREW_EliteCrew_AmeliaEarhart","Amelia Earhart",""
0x0018E539,"FC_Neon_ALN_CitytLife_Encounter01","Neon CityLife: Neon Security",""
0x00190FBB,"DialogueFCClinic_Convo002","",""
0x001925A6,"DialogueFCClinic_Convo001","",""
0x00192661,"DialogueFCClinic_Convo003","",""
0x00192674,"DialogueFCClinic_Convo004","",""
0x00192DD7,"Rad01_LIST","Top of the L.I.S.T.",""
0x00192DDC,"MB_Supply11Manufactured03","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x00193265,"RedMileLocationMiscPointer","",""
0x00193266,"EleosLocationMiscPointer","",""
0x00193267,"GagarinLocationMiscPointer","",""
0x00193269,"ParadisoLocationMiscPointer","",""
0x0019326B,"NewHomesteadLocationMiscPointer","",""
0x001933D5,"CREW_EliteCrew_RafaelAguerro","Rafael Aguerro",""
0x0019413B,"MB_Supply10Manufactured02","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x0019413C,"MB_Supply09Manufactured01","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x0019413D,"MB_Supply08Organic_Exotic","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x0019413E,"MB_Supply07Organic_Rare","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x00194219,"MB_Supply04Exotic","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x0019421A,"MB_Supply03Rare","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x0019421B,"MB_Supply06Organic_Uncommon","Supply <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>, <Alias=TargetSystemLocation>",""
0x00195398,"AudioLogsQuest_JM","",""
0x001953F3,"MB_SurveyTrait25","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F4,"MB_SurveyTrait24","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F5,"MB_SurveyTrait23","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F6,"MB_SurveyTrait22","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F7,"MB_SurveyTrait21","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F8,"MB_SurveyTrait20","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953F9,"MB_SurveyTrait19","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FA,"MB_SurveyTrait18","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FB,"MB_SurveyTrait17","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FC,"MB_SurveyTrait16","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FD,"MB_SurveyTrait15","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FE,"MB_SurveyTrait14","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x001953FF,"MB_SurveyTrait12","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195400,"MB_SurveyTrait11","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195401,"MB_SurveyTrait10","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195402,"MB_SurveyTrait09","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195403,"MB_SurveyTrait08","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195404,"MB_SurveyTrait07","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195405,"MB_SurveyTrait06","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195406,"MB_SurveyTrait05","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195407,"MB_SurveyTrait04","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x00195408,"MB_SurveyTrait03","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>",""
0x0019651F,"CR_Dialogue_Turret","CR_Dialogue_Turret",""
0x001967B4,"DialogueCFTheKey_RandomConvo_Vendors06_PostQuest","",""
0x001967C4,"DialogueCFTheKey_CF06_Convo03","",""
0x00196BAE,"CREW_EliteCrew_ErickvonPrice","Erick von Price",""
0x001991B3,"AspirationalItems","",""
0x0019A473,"City_NA_FAB_Quest15","Commercial: Terrabrew Franchise",""
0x0019A474,"City_NA_FAB_Quest17","Commercial: Barron Fangirl",""
0x0019B984,"MB_Steal01Far_CFR03","Steal From <Alias=TargetLocation> on <Alias=TargetPlanetLocation>",""
0x0019C209,"CREW_EliteCrew_AutumnMacMillan","Autumn MacMillan",""
0x0019D592,"DialogueTerrormorphThrallHuman","",""
0x0019D83A,"MQ204xPostQuest","",""
0x0019D843,"SE_Player_CivilianShips","Space Encounter Template",""
0x0019F1C4,"DialogueFCSeokguhSyndicateHideout_RI05","[Seokguh Syndicate Hideout Dialogue]",""
0x001A0086,"UC09_PostQuest_VVGuardWarning","",""
0x001A03D4,"MS03_Juno","Juno's Gambit",""
0x001A2D27,"DialogueGeneric_LISTOutpost","LIST Vendor Dialogue",""
0x001A2D28,"DialogueGenericVendor_LIST","LIST Vendor Dialogue",""
0x001A2F81,"UC09_PostQuestline_HadrianScene","",""
0x001A2F82,"UC09_PostQuest_NewAtlantis_HeatleechScene","",""
0x001A430D,"CREW_EliteCrew_MoaraOtero","Moara Otero",""
0x001A54F9,"FC09","The Hammer Falls","As a newly-recruited Deputy in the respected Freestar Rangers, the player is carrying out an investigation into a mercenary company called The First that's been threatening farmers in an effort to seize their land for some unknown purpose. The player tracked the First to their hideout and confronted their leader, Major Paxton Hull, who revealed the true architect of the conspiracy, HopeTech founder and president Ron Hope. Now the player is going to confront Hope in his starshio factory to learn the nature of his plans, and bring him to justice one way or another."
0x001A5509,"DialogueGenericPiracyShips","Piracy Option for Ship Hails",""
0x001A6C4E,"MB_Piracy01Far_CFR01","Piracy in <Alias=TargetSystemLocation> system",""
0x001A8B64,"City_Akila_Jansen","Rough Landings",""
0x001A8B65,"City_Akila_Jansen_MilenaSpace","Milena Axelrod in Space",""
0x001A8D9C,"CREW_EliteCrew_Lin","Lin",""
0x001A9053,"MQ401b","One Small Step","In an alternate universe, there is an Other Player who was busy leading their normal life when the Player shows up."
0x001A9560,"RI06","The Key Ingredient","Masako introduces the player to Veena Kalra, the creator of Project Dominion. The player is sent to a top secret mining outpost, CM Outpost RC-1, to get a shipment of overdue refined rothicite needed to create the internal neuroamp and its shielding component. They run into Ecliptic mercenaries, hired by Infinity LTD and learn the shipment was sent to the Clinic. At the Clinic they'll retrieve the shipment and can learn just how far Infinity LTD has been willing to go to complete their own version of the internal neuroamp."
0x001A9565,"SQ_Groups","Aliases with scripts that define various groups. Can pass these around and use in properties, etc.",""
0x001ABF4E,"SQ_PlayerHouse","","Handles common functionality when player homes are purchased."
0x001AC8EF,"RQ_Settlement_KillHostileHumans_02","Pirate Activity",""
0x001ACBB9,"DialogueCFTheKey_RandomConvo37_RokovAdler01","",""
0x001ACBBA,"DialogueUCVigilance","UC Vigilance Dialogue",""
0x001AD150,"FC_AC_RandConv_Axel01","",""
0x001AD151,"FC_AC_RandConv_Mooch02","",""
0x001AD152,"FC_AC_RandConv_Mooch01","",""
0x001AD153,"FC_AC_RandConv_Amira02","",""
0x001AD154,"FC_AC_RandConv_Stoneroot01","",""
0x001AD155,"FC_AC_RandConv_SarahMaria02","",""
0x001AD156,"FC_AC_RandConv_SarahMaria01","",""
0x001AD157,"FC_AC_RandConv_Tom01","",""
0x001AD158,"FC_AC_RandConv_GalBank01","",""
0x001AD159,"FC_AC_RandConv_Alejandra01","",""
0x001AD15A,"FC_AC_RandConv_Langston01","",""
0x001AD15B,"FC_AC_RandConv_Consulate01","",""
0x001AD15C,"FC_AC_RandConv_Medical01","",""
0x001AD15D,"FC_AC_RandConv_TheRock06","",""
0x001AD15E,"FC_AC_RandConv_Laredo01","",""
0x001AD15F,"FC_AC_RandConv_Amira01","",""
0x001AD42E,"CREW_EliteCrew_Heller","Heller",""
0x001AF7DD,"SQ_Alarm00","",""
0x001AF7DE,"SQ_Alarm01","",""
0x001AF84C,"DialogueCFTheKey_CF06_Convo02","",""
0x001AF84D,"DialogueCFTheKey_CFPost_Convo03","",""
0x001AF84E,"DialogueCFTheKey_CFPost_Convo01","",""
0x001AF84F,"DialogueCFTheKey_CFPost_Convo02","",""
0x001AF850,"DialogueCFTheKey_RandomConvo25_LastNovaPostCF08","",""
0x001AF851,"DialogueCFTheKey_CF06_Convo01","",""
0x001B1590,"DialogueECSConvo_Living05","",""
0x001B1591,"DialogueECSConvo_Cultivation01","",""
0x001B1592,"DialogueECSConvo_Medical02","",""
0x001B1593,"DialogueECSConvo_Bridge03","",""
0x001B1594,"DialogueECSConvo_Engineering02","",""
0x001B1595,"DialogueECSConvo_Bridge02","",""
0x001B1596,"DialogueECSConvo_Living04","",""
0x001B1597,"DialogueECSConvo_Cultivation02","",""
0x001B1598,"DialogueECSConvo_Cultivation03","",""
0x001B1599,"DialogueECSConvo_Living06","",""
0x001B2D89,"RQ_OE_Scan_01","Creature Analysis",""
0x001B39A9,"MB_SmuggleDestinationFinder_CFR02","",""
0x001B39B7,"MB_Smuggle01_CFR02","Smuggle <Alias=PrimaryRef> to <Alias=TargetPlanetLocation>",""
0x001B3F7E,"CREW_EliteCrew_Hadrian","Hadrian",""
0x001B41D0,"CF08_SysDef","Legacy's End",""
0x001B41D1,"MQ201B","Short Sighted","VLADIMIR SALL asks the player's help in upgrading and repairing the Eye, which has reached the limits of what it can find in deep space."
0x001B6246,"FFKeyZ02","Doctor's Orders",""
0x001B6247,"FFKeyZ01MiscObjective","[Misc Objective Pointer]",""
0x001BA198,"DialogueGenericSpacers","Shared lines across Generic Voicetypes",""
0x001BA199,"DialogueGenericSpacersShips","Shared lines across Generic Voicetypes",""
0x001BA507,"FFLodge02","Happy Hour Scene",""
0x001BB164,"FFKeyZ01","Reclaiming the Past","111/79/101 9:20am"
0x001BBAB7,"SQ_ENV_Update_Flight1","Update during flight to fix some Oxygen related issues",""
0x001BDD6B,"BE_Civilians","MS05 SE BEs",""
0x001BF51A,"SE_Player_DebrisWarehouse","Space Encounter Template",""
0x001BF5F9,"LC082_Generic_Convo_QuestCF02_Scene01","",""
0x001BF5FA,"LC082_Generic_Convo_QuestCF02_Scene02","",""
0x001BF5FB,"LC082_Generic_Convo_QuestCF02_Scene03","",""
0x001BF5FC,"LC082_Generic_Convo_QuestCF04_Scene01","",""
0x001BF5FD,"LC082_Generic_Convo_QuestCF04_Scene02","",""
0x001BF5FE,"LC082_Generic_Convo_QuestCF04_Scene03","",""
0x001BF5FF,"LC082_Generic_Convo_QuestCF05_Scene01","",""
0x001BF600,"LC082_Generic_Convo_QuestCF05_Scene02","",""
0x001BF601,"LC082_Generic_Convo_QuestCF05_Scene03","",""
0x001BF602,"LC082_Generic_Convo_QuestCF07_Scene01","",""
0x001BF603,"LC082_Generic_Convo_QuestCF07_Scene02","",""
0x001BF604,"LC082_Generic_Convo_QuestCF07_Scene03","",""
0x001BF8A1,"CREW_EliteCrew_MathisCastillo","Mathis Castillo",""
0x001BF8CE,"SE_Player_HailTemplate","Hailing Encounter Template",""
0x001BFA87,"DR007_EavesdroppingSceneA01","",""
0x001BFCA7,"DialogueGenericUnique_Crime_TheKey","Shared Crime Lines for Unique Voicetypes in the Key",""
0x001C01CD,"SE_Player_Attack01","Freestar vs Ecliptic",""
0x001C0F26,"FFLodge01","Board and Lodging",""
0x001C12BB,"DialogueKaiser","",""
0x001C25D2,"RL083","RL083",""
0x001C2C93,"FFClinicZ01","Comfort Food",""
0x001C2C94,"FFClinicR02Pointer","Specimen Collection Wrapper",""
0x001C2C95,"FFClinicR01Pointer","Knowledge is Power Wrapper",""
0x001C2C96,"FFClinicR01","Knowledge is Power",""
0x001C2C97,"DialogueFCClinic","The Clinic - Base Dialogue",""
0x001C2C98,"FFClinicR02","Specimen Collection",""
0x001C2F38,"FC_Neon_CT_CityLife_Encounter09","Neon CityLife: Trade Tower: CeltCorp",""
0x001C3290,"RQ_Settlement_Heal_01","Left Behind",""
0x001C38EA,"FFParadisoZ04","Wanted Guest","After the player manages to help Paradiso by dealing with the ECS Constant, Chief of  Security, Jiro Sugiyama, asks the player for some more help. This time, there is a belligerent guest, Corbin Carpenter, who refuses to vacate his hotel room. Corbin is an ex-con, and he's been causing problems at the resort. Jiro would rather someone else take care of the problem guest so it doesn't look as bad for Paradiso's PR."
0x001C38EB,"FFParadisoZ04Misc","Misc Pointer",""
0x001C433E,"FFParadisoZ03Misc","Misc Pointer",""
0x001C433F,"FFParadisoZ03","Proper Tea Theft","The player agreed to help Kumar, who runs the Café Luxe in Paradiso. Kumar would like the player to get a new drink recipe from a travelling Tranquilitea sommelier, Rowan, at the resort. The player can either talk Rowan into giving them the recipe, bribe rowan into selling the recipe, or they can attempt to steal it from Rowan directly."
0x001C439D,"RQ_Dialogue","Holds Dialogue Subtype Topics for Reuse",""
0x001C50DE,"CREW_EliteCrew_LyleBrewer","Lyle Brewer",""
0x001C54EA,"UC08_SupportQuest","","Quest containing always on hellos for NPCs living at the base on Londinion."
0x001C54EB,"SQ_GuardShips_Toliman","Guard ship crime dialogue",""
0x001C57FB,"SQ_StationTrafficManager_00","",""
0x001C580D,"SQ_StationTrafficManager_01","",""
0x001C6901,"FFparadisoZ02","Lost and Found","The player overhears the Hotel Paradiso Concierge, Dirk Huddleston, worrying about finding guests' missing items. They decide to help and track those items down, much to Dirk's surprise."
0x001C6902,"FFParadisoZ02Misc","Misc Pointer","Pointer quest to get the player to start the actual quest."
0x001C7185,"COM_Quest_Barrett_Commitment","Commitment: Barrett",""
0x001C7187,"Com_Companion_Barrett","Companion - Barrett",""
0x001C7686,"SQ_NeonAuroraCheck00","",""
0x001C7688,"FFParadisoZ01Misc","Misc Pointer",""
0x001C7689,"FFParadisoZ01","Last Resort","Emilian runs a lot of the day-to-day staff management. His technicians have informed him of a recall on the Hotel's air purifiers, and he needs to get the new parts in a hurry before it becomes a major problem for the resort. Only, he doesn't currently have the means to get them, and the purifier company won't send them to Paradiso. The player offers to help go to Gagarin and pick up the parts from the warehouse they're being stored in."
