FormID, EditorID, Full, BTXT, Index, ITXT, ISTX, ITID, TNAM, UNAM
0x0015D836,"SE_GenericDerelict_ShipRecords_Scientists","Mission Data","","5","Space Research","","4","","Research: Astronautics\nDuration: 2-3 weeks\nBasis of study: Spaceship testing\nCorporate Sponsor: Celtcorp"
0x0015D836,"SE_GenericDerelict_ShipRecords_Scientists","Mission Data","","6","Funding","","5","","In addition to our main corporate sponsor, we also have several investors willing to put up capital in order to fund this project.\n\nWhile results are never guaranteed, there is a lot of money being put into these projects and it's important we put our best foot forward."
0x0015D836,"SE_GenericDerelict_ShipRecords_Scientists","Mission Data","","7","Funding","","11","","Thanks to the charity donations, funding from our investors, and our generous corporate partners, we our proud to announce your project has been approved.\n\nWe eagerly await your return and look forward to examining the results."
0x0015DF3B,"RI07_MaintenanceSystems_HeatingMenu","Heating [!]",">>> WARNING: System inspection is 279 days past due.\n\nHeating System: UC Standard Gas Unit, Model G6LPM\n\n[!] Operating Level: System Active\n[!] Pressure Level: HIGH","1","Activate System","","1","RI07_MaintenanceSystems_HeatingActivationMenu",""
0x0015DF3C,"RI07_MaintenanceSystems_Menu","Critical Systems","The following systems are considered to be in [CRITICAL] condition and require immediate attention.","1","Heating [!]","","1","RI07_MaintenanceSystems_HeatingMenu",""
0x0015DF3D,"RI07_MaintenanceSystems_HeatingActivationMenu","Activate System",">>> WARNING: System activation is NOT recommended.\n\nAre you sure?","1","Yes","","1","",""
0x0015DF3D,"RI07_MaintenanceSystems_HeatingActivationMenu","Activate System",">>> WARNING: System activation is NOT recommended.\n\nAre you sure?","2","No","","2","",""
0x0015DF41,"RI07_MaintenanceSystems_Desktop","Maintenance Systems Controls",">>> WARNING: System inspection is 279 days past due.\n>>> Please see maintenance report.\n>>> Immediate action is advised.","1","Maintenance Report","","1","","The following systems are past due inspection and require immediate attention:\n\n   * Heating \n\nFor issues regarding this report, please see Operations Manager Seb Omanu."
0x0015DF41,"RI07_MaintenanceSystems_Desktop","Maintenance Systems Controls",">>> WARNING: System inspection is 279 days past due.\n>>> Please see maintenance report.\n>>> Immediate action is advised.","2","Critical Systems","","2","RI07_MaintenanceSystems_Menu",""
0x00161768,"UC_RHQ_Hadrian_TerminalMenu","Personal Computer: Hadrian Sanon","","1","Incident Reports","","3","UC_RHQ_Hadrian_TerminalMenu_IncidentReports",""
0x00161768,"UC_RHQ_Hadrian_TerminalMenu","Personal Computer: Hadrian Sanon","","2","Heatleeches: Growth Analysis","Heatleeches","1","","Heatleeches. If the Settled Systems had a ""most annoying"" award, they'd be the champ, a hundred years running.  Would you suspect an irritating worm could transform into something with the mass of a backhoe? It's no surprise generations of scientists whiffed on this. But now, knowing what I'm looking for, it's so damn obvious.\n\nThe key to their explosive growth: skein cells. Tightly wound bundles of tissue, able to expand explosively at a moment's notice. Plenty of creatures have evolved them independently over the millennia. Hell, Old Earth even had species that utilized them when they were in danger. But the tricks of those species - instantly creating a cloud of slime that's 10000 times bigger than it was a second ago to evade a predator - isn't nearly the same as birthing a whole new creature right before your eyes.\n\nAt least, not at first glance.\n\nThis is where Heatleeches go from pest to perhaps the most interesting creature in the damn galaxy. In all previously documented cases, the skein cells present in a given species were specialized, usually reserved to one, maybe two particular uses inside the body. But in Heatleeches, they're everywhere. In a couple of the older leech specimens we dissected, every muscle fiber, bone, and nerve was packed with densely wrapped versions of themselves. Under the right circumstances - like the end of a 70-year gestational period, or a shower of Lazarus pollen - the skeins are unleashed, turning little muscles, bones, organs, and nerves into much larger muscles, bones, organs, and nerves, and transforming an otherwise obsequious pile of slithering meat into a walking tank.\n\nThis explains their long (standard) gestation cycle. Why it takes near-on a century for them to show on a colonized world. Building up that many little spring-loaded cells takes time and lots of energy. And while we're still decoding the specific mechanisms that do all that hard labor of winding up millions upon millions of skein cells over generations, what we do know is that Lazarus pollen acts as a catalyst for the winding process, launching it into hyperdrive. But with or without Lazarus pollen to speed up its arrival, the final transformation appears to always be the same - rapid and violent.\n\nThis also seems to hint at why Terrormorphs look so... unwell. People had always noted that they looked raw. More organs on the outside of the body than the inside. My guess is that this is because their formation requires them to be partially broken down (pretty standard for all natural metamorphoses) and then effectively RIPPED OPEN BY THEIR OWN CELLS as the skeins release. Human adolescence isn't fun, but Heatleech adolescence is something else entirely.\n\nThe skein cells, though, they aren't even the most amazing part of the sequence - it's the reassembly. Exceptions abound, but, in general, your average metamorphosis in nature takes from a couple weeks to a couple months. Cells of the nymph get broken down and repurposed to leisurely become a fully formed adult. \n\nBut as we now know, the Heatleech completes this exact same process at the drop of a hat. Every cell and protein knows exactly where to go and the propulsion provided by the skein cells lets them get there at breakneck speed. Imagine a skin graft that could grow and direct itself to damaged tissue in a matter of seconds. Imagine a human body that could clot and heal over a wound mere moments after the damage was dealt. First aid, trauma care, accidental death? Things of the past.\n\nIf we could harness this behavior, these little creatures could change human life forever.\n....\n....\n....\nOkay, I just reread this, and lady, you are getting waaaaay ahead of yourself. \n\nBut still... can't help getting excited about the possibilities.\n\n"
0x00161768,"UC_RHQ_Hadrian_TerminalMenu","Personal Computer: Hadrian Sanon","","3","Facility Emergency Procedures","","2","","___________________________\nFor the eyes of the Terrormorph Management Division directors only.\nActive Directions: \n>> Sanon, Hadrian {Maj.}\n>> Walker, Percival {Dr.}\n___________________________\n\nIt is the responsibility of the facility directors to familiarize themselves with the varying levels of emergency procedures, should the unthinkable ever occur.\n\nShould you find yourself unable to perform the duties of required of director, please report immediately to your supervisor for replacement,\n\nEMERGENCY LEVEL IV: Minor Emergency\nCriteria\n>> Staff are placed in moderate levels of danger, but risk of exterior contamination is minimal/non-existent.\n\nResponse\n>> Issue ""Clean Up"" order. Deploy appropriate staff to mitigate emergency status. Request emergency support from Cydonia if required.\n\nEMERGENCY LEVEL III: Moderate Emergency\nCriteria\n>> Emergency presents significant risk of exterior contamination, but staff is not in immediate danger.\n\nResponse\n>> Issue ""Safehouse"" order and initiate facility lockdown. Order all staff to safe, lockable positions, and unlock access to emergency rations. Activate automated emergency system and wait for arrival of external decontamination team.\n\nEMERGENCY LEVEL II: Major Emergency\nCriteria\n>> Staff are in extreme danger if left in place, but extraction bears only minimal risk\n\nResponse\n>> Issue ""Evacuation"" order. Director is to order all staff to leave the facility, activate the automated emergency systems, and wait in a safe, exterior location for the arrival of external support.\n\nEMERGENCY LEVEL I: Catastrophic Emergency\nCriteria\n>> Staff are in extreme danger, but evacuation risks possible contamination/harm to civilians elsewhere on planet. \n\nResponse\n>> Issue ""Safehouse"" order and initiate facility lockdown. Order all staff to safe, lockable positions, and unlock access to emergency rations. Activate ""Containment"" system, sealing off all entrances and exits and activating explosives in the surrounding cavern, preventing escape of all lifeforms.\n___________________________"
0x00161768,"UC_RHQ_Hadrian_TerminalMenu","Personal Computer: Hadrian Sanon","","4","TBD - Personal Logs","","4","","Place to gather your thoughts when you've actually got time to gather your thoughts. \n\nSee you again in 2430, I guess.\n\nOne quick one - the past is past. Do not let it slow you down, Hadrian.\n\nBecause right now, there's work to be done."
0x0016786D,"MS05_CorporateTerminaBudget_SubMenu","Budget Proposals","Budget proposals to be approved only by a Stroud-Eklund board executive.\n\nStatus Key\nOPEN: For pending and in-progress proposals.\nAPPROVED: For proposals that have been approved, but project is not completed.\nCOMPLETED: Project has been completed, with final cost total.\nCANCELED: Proposal has been denied approval, or canceled for other reasons.\n","1","Kepler *OPEN*","","0","MS05_CorporateTerminaBudgetKepler_SubMenu",""
0x0016786D,"MS05_CorporateTerminaBudget_SubMenu","Budget Proposals","Budget proposals to be approved only by a Stroud-Eklund board executive.\n\nStatus Key\nOPEN: For pending and in-progress proposals.\nAPPROVED: For proposals that have been approved, but project is not completed.\nCOMPLETED: Project has been completed, with final cost total.\nCANCELED: Proposal has been denied approval, or canceled for other reasons.\n","2","Kepler *APPROVED*","","4","MS05_CorporateTerminaBudgetKepler_SubMenu",""
0x0016786D,"MS05_CorporateTerminaBudget_SubMenu","Budget Proposals","Budget proposals to be approved only by a Stroud-Eklund board executive.\n\nStatus Key\nOPEN: For pending and in-progress proposals.\nAPPROVED: For proposals that have been approved, but project is not completed.\nCOMPLETED: Project has been completed, with final cost total.\nCANCELED: Proposal has been denied approval, or canceled for other reasons.\n","3","Zenith *COMPLETE*","","1","","**PROJECT CLOSED - NO FURTHER ADJUSTMENTS CAN BE MADE**\n\nBudget overview for Project ""Zenith""\nStatus: R&D Finished under budget\n\nESTIMATE:\nParts: 32000\nLabor: 50000\n\nTOTAL: 82000 **APPROVED**\n\n\nACTUAL:\nParts: 31498\nLabor: 42700\n\nTOTAL: 74198"
0x0016786D,"MS05_CorporateTerminaBudget_SubMenu","Budget Proposals","Budget proposals to be approved only by a Stroud-Eklund board executive.\n\nStatus Key\nOPEN: For pending and in-progress proposals.\nAPPROVED: For proposals that have been approved, but project is not completed.\nCOMPLETED: Project has been completed, with final cost total.\nCANCELED: Proposal has been denied approval, or canceled for other reasons.\n","4","Kestrel *COMPLETE*","","2","","**PROJECT CLOSED - NO FURTHER ADJUSTMENTS CAN BE MADE**\n\nBudget overview for Project ""Kestrel""\nStatus: R&D Finished under budget\n\nESTIMATE:\nParts: 22000\nLabor: 18000\n\nTOTAL: 40000 **APPROVED**\n\n\nACTUAL: \nParts: 20649\nLabor: 19240\n\nTOTAL: 39889\n"
0x0016786D,"MS05_CorporateTerminaBudget_SubMenu","Budget Proposals","Budget proposals to be approved only by a Stroud-Eklund board executive.\n\nStatus Key\nOPEN: For pending and in-progress proposals.\nAPPROVED: For proposals that have been approved, but project is not completed.\nCOMPLETED: Project has been completed, with final cost total.\nCANCELED: Proposal has been denied approval, or canceled for other reasons.\n","5","Black Hole *CANCELED*","","3","","**PROJECT CANCELED - NO FURTHER ADJUSTMENTS CAN BE MADE**\n\nBudget overview for Project ""Black Hole""\nStatus: Canceled prior to production\n\nESTIMATE:\nParts: 70000\nLabor: 135000\n\nTOTAL: 205000 **DENIED**\n\n\nACTUAL: \nParts: N/A\nLabor: N/A\n\nTOTAL: N/A\n\n"
