OModFormID, OModEditorID, OModFull, Index, ValueType, FunctionType, PropertyName, Value1, Value2, Step
0x000EA13B,"mod_Legendary_Wep_2_Radioactive","Radioactive",5,4,2,WKEY,"KYWD:001283D6 ENV_AFFL_ApplyHitSpell_Injury_RadiationPoisoning",0,0.000000
0x000EA13B,"mod_Legendary_Wep_2_Radioactive","Radioactive",6,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000EA13B,"mod_Legendary_Wep_2_Radioactive","Radioactive",7,4,2,WKEY,"KYWD:001E684E HasLegendary_Weapon_Radioactive",0,0.000000
0x000EC0F0,"LDCreatureMod_mod_Size_1_2","LD Specific Size 1.2",1,1,0,NMMX,1.200000,1.200000,0.000000
0x000EC0F0,"LDCreatureMod_mod_Size_1_2","LD Specific Size 1.2",2,4,2,NKEY,"KYWD:00138EDD s_Creature_Size_03",0,0.000000
0x000F06A1,"mod_CCT_CombatStyle_Template_Dueling_Balanced","Dueling Balanced",1,4,0,NCST,"CSTY:000F06A2",0,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",2,4,2,WENC,"ENCH:000F2014 Ench_LegendaryWeapon_Instigating",0,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F2013,"mod_Legendary_Wep_1_Instigating","Instigating",6,4,2,WKEY,"KYWD:001CF585 HasLegendary_Weapon_Instigating",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",1,1,1,GVAL,0.600000,0.000000,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",2,4,2,WENC,"ENCH:000F2E37 Ench_LegendaryWeapon_Crippling",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",4,4,2,WKEY,"KYWD:003BC12D dn_IsEpicWeapon",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",5,4,2,WKEY,"KYWD:001283CC ENV_AFFL_ApplyHitSpell_Injury_FracturedLimb",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",6,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F2E39,"mod_Legendary_Wep_2_Crippling","Crippling",7,4,2,WKEY,"KYWD:001F1049 HasLegendary_Weapon_Crippling",0,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",2,4,2,WENC,"ENCH:000F4338 Ench_LegendaryWeapon_Cornered",0,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F428E,"mod_Legendary_Wep_1_Cornered","Cornered",6,4,2,WKEY,"KYWD:001E81AA HasLegendary_Weapon_Cornered",0,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",2,4,2,WENC,"ENCH:003178F3 Ench_LegendaryWeapon_Berserker",0,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F437E,"mod_Legendary_Wep_1_Berserker","Berserker",6,4,2,WKEY,"KYWD:001E7C22 HasLegendary_Weapon_Berserker",0,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",1,1,1,GVAL,0.800000,0.000000,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",2,4,2,WENC,"ENCH:000F4558 ench_LegendaryWeapon_Shattering",0,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F4557,"mod_Legendary_Wep_3_Shattering","Shattering",6,4,2,WKEY,"KYWD:001C6817 HasLegendary_Weapon_Shattering",0,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",1,1,0,WMXR,35.000000,35.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",2,1,0,WMNR,20.000000,20.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",3,4,0,WAIM,"AMDL:000F4CEF",0,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",4,1,1,WDMG,2.000000,0.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",5,1,1,WSPD,-0.350000,0.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",6,1,1,GVAL,0.800000,0.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",7,1,1,WNPR,3.000000,0.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",8,6,1,WDTV,"DMGT:00023190",2.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",9,6,1,WDTV,"DMGT:00060A81",2.000000,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",10,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",11,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",12,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F4CF0,"mod_Legendary_Wep_3_OneInchPunch","One Inch Punch",13,4,2,WKEY,"KYWD:0003EB93 HasLegendary_Weapon_OneInchPunch",0,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",2,4,2,WENC,"ENCH:000F7320 Ench_LegendaryWeapon_SpaceAdept",0,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000F7321,"mod_Legendary_Wep_1_SpaceAdept","Space-Adept",6,4,2,WKEY,"KYWD:001F04B9 HasLegendary_Weapon_SpaceAdept",0,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",1,1,1,GVAL,0.800000,0.000000,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",2,4,2,WENC,"ENCH:0020E2D6 Ench_LegendaryWeapon_Explosive",0,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",4,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FA8D6,"mod_Legendary_Wep_3_Explosive","Explosive",6,4,2,WKEY,"KYWD:001E7175 HasLegendary_Weapon_Explosive",0,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",2,4,2,WENC,"ENCH:000FAEAC Ench_LegendaryWeapon_Oxygenated",0,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",4,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FAEAB,"mod_Legendary_Wep_1_Oxygenated","Oxygenated",6,4,2,WKEY,"KYWD:001EB999 HasLegendary_Weapon_Oxygenated",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",1,1,1,GVAL,0.800000,0.000000,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",2,4,2,WENC,"ENCH:000FBD3B Ench_LegendaryWeapon_Concussive",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",4,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",5,4,2,WKEY,"KYWD:001283C9 ENV_AFFL_ApplyHitSpell_Injury_Concussion",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",6,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FBD3C,"mod_Legendary_Wep_3_Concussive","Concussive",7,4,2,WKEY,"KYWD:001E73BC HasLegendary_Weapon_Concussive",0,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",1,1,1,GVAL,0.800000,0.000000,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",2,4,2,WENC,"ENCH:000FC882 Ench_LegendaryWeapon_Despondent",0,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",4,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FC884,"mod_Legendary_Wep_3_Despondent","Demoralizing",6,4,2,WKEY,"KYWD:001F6AD3 HasLegendary_Weapon_Demoralizing",0,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",1,1,1,GVAL,0.800000,0.000000,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",2,4,2,WENC,"ENCH:000FC8A3 Ench_LegendaryWeapon_Frenzy",0,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",4,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FC8A4,"mod_Legendary_Wep_3_Frenzy","Frenzy",6,4,2,WKEY,"KYWD:001F1027 HasLegendary_Weapon_Frenzy",0,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",1,1,1,WSPD,0.250000,0.000000,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",2,1,1,GVAL,0.600000,0.000000,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",4,4,2,WKEY,"KYWD:003BC12D dn_IsEpicWeapon",0,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FEA04,"mod_Legendary_Wep_2_Rapid","Rapid",6,4,2,WKEY,"KYWD:001E684F HasLegendary_Weapon_Rapid",0,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",1,1,1,WSDM,1.000000,1.000000,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",2,1,1,GVAL,0.500000,0.000000,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FEA07,"mod_Legendary_Wep_1_Bashing","Bashing",6,4,2,WKEY,"KYWD:001F4424 HasLegendary_Weapon_Bashing",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",1,1,1,GVAL,0.600000,0.000000,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",2,4,2,WENC,"ENCH:000A9002 Ench_LegendaryWeapon_Lacerate",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",4,4,2,WKEY,"KYWD:003BC12D dn_IsEpicWeapon",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",5,4,2,WKEY,"KYWD:001283D2 ENV_AFFL_ApplyHitSpell_Injury_Lacerations",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",6,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FEA49,"mod_Legendary_Wep_2_Lacerate","Lacerate",7,4,2,WKEY,"KYWD:0003EB92 HasLegendary_Weapon_Lacerate",0,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",1,1,1,GVAL,0.500000,0.000000,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",2,4,2,WENC,"ENCH:00317797 Ench_LegendaryWeapon_AntiPersonnel",0,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FF442,"mod_Legendary_Wep_1_AntiPersonnel","Anti-Personnel",6,4,2,WKEY,"KYWD:001F04BC HasLegendary_Weapon_AntiPersonnel",0,0.000000
0x000FF7F9,"mod_Clothing_UC06_WeaponDesigner01","Chance to craft weapon mods without using resources",1,4,2,AKEY,"KYWD:0013C226 Clothing_UC06_WeaponDesigner01Keyword",0,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",1,1,1,ACPT,1.000000,0.000000,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",2,1,1,GVAL,0.500000,0.000000,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",4,4,2,WKEY,"KYWD:003BC12C dn_IsRareWeapon",0,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FFA3B,"mod_Legendary_Wep_1_ExtendedMag","Extended Magazine",6,4,2,WKEY,"KYWD:001F547A HasLegendary_Weapon_ExtendedMag",0,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",1,1,1,GVAL,0.600000,0.000000,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",2,4,2,WENC,"ENCH:000F1C40 Ench_LegendaryWeapon_MedTheft",0,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",3,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",4,4,2,WKEY,"KYWD:003BC12D dn_IsEpicWeapon",0,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",5,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FFA3C,"mod_Legendary_Wep_2_MedTheft","Med Theft",6,4,2,WKEY,"KYWD:001E684D HasLegendary_Weapon_MedTheft",0,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",1,1,1,WSTS,-0.200000,0.000000,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",2,1,1,WSPD,0.100000,0.000000,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",3,1,1,GWEI,-0.950000,0.000000,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",4,1,1,GVAL,0.800000,0.000000,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",5,4,2,WKEY,"KYWD:00352AA0 dn_HasLegendary",0,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",6,4,2,WKEY,"KYWD:003BC12E dn_IsLegendaryWeapon",0,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",7,4,2,WKEY,"KYWD:001B3FAC FeaturedItem",0,0.000000
0x000FFA3D,"mod_Legendary_Wep_3_Titanium","Titanium Build",8,4,2,WKEY,"KYWD:001CF586 HasLegendary_Weapon_Titanium",0,0.000000
0x000FFDBC,"mod_Clothing_MQ206B_SanctumsBlessing01","Health slowly regenerates while in lower than Earth gravity",1,4,2,AKEY,"KYWD:0013C21E Clothing_MQ206B_SanctumsBlessing01Keyword",0,0.000000
0x000FFDBD,"mod_Armor_Apparel_DR_Offset_Reward","",1,0,2,ARAT,4,0,0.000000
0x000FFDBD,"mod_Armor_Apparel_DR_Offset_Reward","",2,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x000FFDBD,"mod_Armor_Apparel_DR_Offset_Reward","",3,6,2,ADMG,"DMGT:00023190",4.000000,0.000000
0x000FFDBD,"mod_Armor_Apparel_DR_Offset_Reward","",4,6,2,ADMG,"DMGT:00060A81",4.000000,0.000000
0x00100516,"_Template_mod_Neuroamp_Common","_Template_mod_Armor_Helmet_Neuroamp_Common",1,4,2,AENC,"ENCH:0010052A Ench_Neuroamp_Common",0,0.000000
0x0010052B,"mod_Neuroamp_NeuroBoost01","+5% Intimidation chance",1,4,2,AKEY,"KYWD:0010053D Neuroamp_NeuroBoost01Keyword",0,0.000000
0x0010052D,"mod_Neuroamp_NeuroBoost02","+10% Intimidation chance",1,4,2,AKEY,"KYWD:0010053E Neuroamp_NeuroBoost02Keyword",0,0.000000
0x0010052F,"mod_Neuroamp_NeuroBoost03","+15% Intimidation chance",1,4,2,AKEY,"KYWD:0010053F Neuroamp_NeuroBoost03Keyword",0,0.000000
0x00100531,"mod_Neuroamp_NeuroCom01","+5% Diplomacy chance",1,4,2,AKEY,"KYWD:00100540 Neuroamp_NeuroCom01Keyword",0,0.000000
0x00100533,"mod_Neuroamp_NeuroCom02","+10% Diplomacy chance",1,4,2,AKEY,"KYWD:00100541 Neuroamp_NeuroCom02Keyword",0,0.000000
0x00100535,"mod_Neuroamp_NeuroCom03","+15% Diplomacy chance",1,4,2,AKEY,"KYWD:00100542 Neuroamp_NeuroCom03Keyword",0,0.000000
0x00100537,"mod_Neuroamp_NeuroTac01","+5% Instigation chance",1,4,2,AKEY,"KYWD:00100543 Neuroamp_NeuroTac01Keyword",0,0.000000
0x00100539,"mod_Neuroamp_NeuroTac02","+10% Instigation chance",1,4,2,AKEY,"KYWD:00100544 Neuroamp_NeuroTac02Keyword",0,0.000000
0x0010053B,"mod_Neuroamp_NeuroTac03","+15% Instigation chance",1,4,2,AKEY,"KYWD:00100545 Neuroamp_NeuroTac03Keyword",0,0.000000
0x00104769,"mod_Beowulf_Muzzle_Standard","Standard Muzzle",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00104769,"mod_Beowulf_Muzzle_Standard","Standard Muzzle",2,4,2,WKEY,"KYWD:00003774 remapNode_ProjectileNode_P-ProjectileNode",0,0.000000
0x0010BCD6,"mod_Beowulf_Optics_IronSights","Iron Sights",1,4,0,ZDTA,"ZOOM:001A26BF",0,0.000000
0x0010BCD6,"mod_Beowulf_Optics_IronSights","Iron Sights",2,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0010BCD6,"mod_Beowulf_Optics_IronSights","Iron Sights",3,4,2,WKEY,"KYWD:0010A760 remapNode_CScopeFront_P-ScopeFront",0,-215.889999
0x0010BCD7,"mod_Beowulf_Mag_Standard","Standard Magazine",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0010BCD8,"mod_Beowulf_Grip_Standard","Standard Grip",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0010BCD9,"mod_Beowulf_Barrel_Standard","Standard Barrel",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0010BCD9,"mod_Beowulf_Barrel_Standard","Standard Barrel",2,4,2,WKEY,"KYWD:00003774 remapNode_ProjectileNode_P-ProjectileNode",0,0.000000
0x0010BCDB,"mod_Beowulf_Receiver_SemiAuto_Standard","Semi-Automatic",1,2,0,FORF,1,1,0.000000
0x0010BCDB,"mod_Beowulf_Receiver_SemiAuto_Standard","Semi-Automatic",2,1,0,WSPS,5.000000,0.000000,0.000000
0x0010BCDB,"mod_Beowulf_Receiver_SemiAuto_Standard","Semi-Automatic",3,4,0,WAIM,"AMDL:001A26BE",0,0.000000
0x0010BCDB,"mod_Beowulf_Receiver_SemiAuto_Standard","Semi-Automatic",4,0,2,WTMC,-1,0,0.000000
0x0010BCDB,"mod_Beowulf_Receiver_SemiAuto_Standard","Semi-Automatic",5,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00111F2C,"mod_Armor_Helmet_ENV_Corrosive03","Corrosive Resistance",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00111F2C,"mod_Armor_Helmet_ENV_Corrosive03","Corrosive Resistance",2,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",5.000000,0.000000
0x00111F2C,"mod_Armor_Helmet_ENV_Corrosive03","Corrosive Resistance",3,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",20.000000,0.000000
0x00111F2C,"mod_Armor_Helmet_ENV_Corrosive03","Corrosive Resistance",4,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",0.000000,0.000000
0x00111F2C,"mod_Armor_Helmet_ENV_Corrosive03","Corrosive Resistance",5,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",5.000000,0.000000
0x00112154,"mod_Armor_Helmet_ENV_Corrosive04","Corrosive Resistance",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00112154,"mod_Armor_Helmet_ENV_Corrosive04","Corrosive Resistance",2,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",0.000000,0.000000
0x00112154,"mod_Armor_Helmet_ENV_Corrosive04","Corrosive Resistance",3,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",20.000000,0.000000
0x00112154,"mod_Armor_Helmet_ENV_Corrosive04","Corrosive Resistance",4,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",5.000000,0.000000
0x00112154,"mod_Armor_Helmet_ENV_Corrosive04","Corrosive Resistance",5,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",5.000000,0.000000
0x00112166,"mod_Armor_Spacesuit_ENV_Corrosive02","Corrosive Resistance",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00112166,"mod_Armor_Spacesuit_ENV_Corrosive02","Corrosive Resistance",2,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",0.000000,0.000000
0x00112166,"mod_Armor_Spacesuit_ENV_Corrosive02","Corrosive Resistance",3,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",30.000000,0.000000
0x00112166,"mod_Armor_Spacesuit_ENV_Corrosive02","Corrosive Resistance",4,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",10.000000,0.000000
0x00112166,"mod_Armor_Spacesuit_ENV_Corrosive02","Corrosive Resistance",5,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",20.000000,0.000000
0x00112172,"mod_Armor_Spacesuit_ENV_Corrosive03","Corrosive Resistance",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00112172,"mod_Armor_Spacesuit_ENV_Corrosive03","Corrosive Resistance",2,6,2,AACT,"AVIF:00248D31 ENV_Resist_Airborne",15.000000,0.000000
0x00112172,"mod_Armor_Spacesuit_ENV_Corrosive03","Corrosive Resistance",3,6,2,AACT,"AVIF:00248D30 ENV_Resist_Corrosive",30.000000,0.000000
0x00112172,"mod_Armor_Spacesuit_ENV_Corrosive03","Corrosive Resistance",4,6,2,AACT,"AVIF:00248D2F ENV_Resist_Radiation",0.000000,0.000000
0x00112172,"mod_Armor_Spacesuit_ENV_Corrosive03","Corrosive Resistance",5,6,2,AACT,"AVIF:00248D32 ENV_Resist_Thermal",15.000000,0.000000
