FormID, EditorID, Full, DNAM, Model
0x000CA51D,"xDoNotUse_LvlShip_GenericCitizen_B_Cargo","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA521,"xDoNotUse_LvlShip_GenericCitizen_C_Cargo","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA525,"xDoNotUse_LvlShip_GenericCitizen_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA527,"xDoNotUse_LvlShip_GenericCitizen_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA780,"LvlShip_UCSysDef_Combat","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA782,"LvlShip_UCSysDef_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA784,"EncShip_FreestarSecurity_F01_template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA786,"EncShip_FreestarSecurity_F02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA788,"EncShip_FreestarSecurity_M01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA78A,"EncShip_FreestarSecurity_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA790,"LvlShip_FreestarSecurity_A_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA792,"LvlShip_FreestarSecurity_B_Cargo","Freestar Security B Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA794,"LvlShip_FreestarSecurity_B_Combat","Freestar Security B Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA796,"LvlShip_FreestarSecurity_B_Transport","Freestar Security B Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA798,"LvlShip_FreestarSecurity_C_Cargo","Freestar Security C Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA79A,"LvlShip_FreestarSecurity_C_Combat","Freestar Security C Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA79C,"LvlShip_FreestarSecurity_C_Transport","Freestar Security C Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA79E,"LvlShip_FreestarSecurity_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7A0,"LvlShip_FreestarSecurity_Combat","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7A2,"LvlShip_FreestarSecurity_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7B7,"EncShip_UCCitizen_M01_template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7BE,"LvlShip_UCCitizen_A_Cargo","UC Citizen Cargo A","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7C0,"LvlShip_UCCitizen_A_Transport","UC Citizen A Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7C2,"LvlShip_UCCitizen_B_Cargo","UC Citizen B Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7C4,"LvlShip_UCCitizen_B_Transport","UC Citizen B Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7C6,"LvlShip_UCCitizen_C_Cargo","UC Citizen C Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7C8,"LvlShip_UCCitizen_C_Transport","UC Citizen C Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7CA,"LvlShip_UCCitizen_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CA7CC,"LvlShip_UCCitizen_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB889,"LvlShip_UCSecurity_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB88B,"LvlShip_UCSecurity_Combat","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB88D,"LvlShip_UCSecurity_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB88F,"LvlShip_UCSecurity_C_Transport","UC Security C Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB891,"LvlShip_UCSecurity_C_Combat","UC Security C Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB893,"LvlShip_UCSecurity_B_Transport","UC Security B Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB895,"LvlShip_UCSecurity_B_Combat","UC Security B Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB897,"LvlShip_UCSecurity_B_Cargo","UC Security B Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB899,"LvlShip_UCSecurity_A_Combat","UC Security Combat A","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB89B,"LvlShip_UCSecurity_A_Cargo","UC Security Cargo A","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB8A2,"EncShip_UCSecurity_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB8A3,"EncShip_UCSecurity_M01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CB8A5,"EncShip_UCSecurity_F01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CF22A,"DR019_SpacerStation","Retrofitted Starstation","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAAB,"LvlShip_FreestarCitizen_Transport","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAAD,"LvlShip_FreestarCitizen_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAB1,"LvlShip_FreestarCitizen_C_Cargo","Freestar Citizen C Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAB5,"LvlShip_FreestarCitizen_B_Cargo","Freestar Citizen B Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAB9,"LvlShip_FreestarCitizen_A_Cargo","Freestar Citizen Cargo A","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFABE,"EncShip_FreestarCitizen_M07","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAC6,"EncShip_FreestarCitizen_F10_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFACC,"LvlShip_TheFirst_Combat","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAD0,"LvlShip_TheFirst_C_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAD4,"LvlShip_TheFirst_B_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFAD6,"LvlShip_TheFirst_A_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFADB,"EncShip_TheFirst_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFADD,"EncShip_TheFirst_M01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000CFADF,"EncShip_TheFirst_F01_template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0593,"EncShip_Stroud_B_Roanoke01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0595,"EncShip_Stroud_B_Venture01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0597,"EncShip_Stroud_B_Privateer01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D059B,"EncShip_Stroud_A_Narcissus01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D059D,"EncShip_Nova_A_Kfir01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D05A1,"EncShip_Hopetech_B_Spacetruk01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D05A3,"EncShip_Hopetech_B_PCH01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D05A6,"EncShip_Hopetech_A_Pikup01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0A85,"SMS_Hab_Nova_BerthingAll_2L1W1H_B","Nova Galactic All-in-One Berth 2x1 B","",""
0x000D0AA1,"EncShip_TrackersAlliance_B_Naginata02","Tracker Naginata II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0AA9,"EncShip_TheFirst_A_Wendigo01","The First Wendigo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0AAB,"EncShip_TheFirst_A_Wendigo02","The First Wendigo II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D0BDB,"SMB_Weapon_Ballistic_Ballistic_KE-42_Turret_Aft_lvl48","KE-42 Cannon Turret","",""
0x000D0BDC,"SMB_Weapon_Ballistic_Ballistic_KE-42_Turret_Port_lvl48","KE-42 Cannon Turret","",""
0x000D0BDD,"SMB_Weapon_Ballistic_Ballistic_KE-42_Turret_Stbd_lvl48","KE-42 Cannon Turret","",""
0x000D0BDE,"SMB_Weapon_Ballistic_Horizon_Mauler_106T_Auto_Turret_Stbd_lvl26","Mauler 106T Autocannon Turret","",""
0x000D0BDF,"SMB_Weapon_Ballistic_Horizon_Mauler_106T_Auto_Turret_Aft_lvl26","Mauler 106T Autocannon Turret","",""
0x000D0BE0,"SMB_Weapon_Ballistic_Horizon_Mauler_106T_Auto_Turret_Port_lvl26","Mauler 106T Autocannon Turret","",""
0x000D0BE2,"SMB_Weapon_Laser_Horizon_Dragon_241_Turret_Aft_lvl24","Dragon 241P Pulse Laser Turret","",""
0x000D0BE3,"SMB_Weapon_Laser_Horizon_Dragon_241_Turret_Stbd_lvl24","Dragon 241P Pulse Laser Turret","",""
0x000D0BE4,"SMB_Weapon_Laser_Horizon_Dragon_241_Turret_Port_lvl24","Dragon 241P Pulse Laser Turret","",""
0x000D0BE5,"SMB_Weapon_Laser_LightScythe_Scorch-P_60mw_Auto_Turret_Aft_lvl32","Scorch-P 60MW Pulse Laser Turret","",""
0x000D0BE6,"SMB_Weapon_Laser_LightScythe_Scorch-P_60mw_Auto_Turret_Port_lvl32","Scorch-P 60MW Pulse Laser Turret","",""
0x000D0BE7,"SMB_Weapon_Laser_LightScythe_Scorch-P_60mw_Auto_Turret_Stbd_lvl32","Scorch-P 60MW Pulse Laser Turret","",""
0x000D0BE8,"SMB_Weapon_Particle_Ballistic_PBO-100_Neutron_Auto_Turret_Aft_lvl32","PBO-100 Auto Neutron Turret","",""
0x000D0BE9,"SMB_Weapon_Particle_Ballistic_PBO-100_Neutron_Auto_Turret_Port_lvl32","PBO-100 Auto Neutron Turret","",""
0x000D0BEA,"SMB_Weapon_Particle_Ballistic_PBO-100_Neutron_Auto_Turret_Stbd_lvl32","PBO-100 Auto Neutron Turret","",""
0x000D0BEB,"SMB_Weapon_Particle_Horizon_Disruptor_3320_Neutron_Turret_Aft_lvl26","Disruptor 3320  Neutron Turret","",""
0x000D0BEC,"SMB_Weapon_Particle_Horizon_Disruptor_3320_Neutron_Turret_Port_lvl26","Disruptor 3320  Neutron Turret","",""
0x000D0BED,"SMB_Weapon_Particle_Horizon_Disruptor_3320_Neutron_Turret_Stbd_lvl26","Disruptor 3320  Neutron Turret","",""
0x000D0BEE,"SMB_Weapon_Particle_LightScythe_Eradicator-RF_75MeV_Neutron_Auto_Turret_Aft_lvl46","Eradicator 75MeV Auto Neutron Turret","",""
0x000D0BEF,"SMB_Weapon_Particle_LightScythe_Eradicator-RF_75MeV_Neutron_Auto_Turret_Port_lvl46","Eradicator 75MeV Auto Neutron Turret","",""
0x000D0BF0,"SMB_Weapon_Particle_LightScythe_Eradicator-RF_75MeV_Neutron_Auto_Turret_Stbd_lvl46","Eradicator 75MeV Auto Neutron Turret","",""
0x000D0BF1,"SMC_Weapon_Ballistic_Ballistic_MKE-9A_Auto_Turret_Aft_lvl84","MKE-9A Auto Gauss Gun Turret","",""
0x000D0BF2,"SMC_Weapon_Ballistic_Ballistic_MKE-9A_Auto_Turret_Port_lvl84","MKE-9A Auto Gauss Gun Turret","",""
0x000D17AC,"GuardShip_Freestar01_Template","Freestar Security","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D17AF,"GuardShip_Freestar03","Freestar Collective Security","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D17B1,"GuardShip_Freestar04","Freestar Collective Security","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1851,"LvlShip_UCVanguard_Combat","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1853,"LvlShip_UCVanguard_C_Combat","UC Vanguard C Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1855,"LvlShip_UCVanguard_B_Combat","UC Vanguard B Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1857,"LvlShip_UCVanguard_A_Combat","UC Vanguard A Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D185D,"EncShip_UCVanguard_M01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D185F,"EncShip_UCVanguard_F01_template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1861,"EncShip_Nova_B_Ranger01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D1864,"EncShip_Hopetech_A_Watchdog01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D281A,"StnMod_Star_Struct01_AgriDome_A_01","Struct - Agriculture Dome","",""
0x000D281F,"StnMod_Star_Sign_SideBlank_A_04","Sign Cap Blank","",""
0x000D2820,"StnMod_Star_Sign_SideBlank_A_03","Sign Cap Blank","",""
0x000D2821,"StnMod_Star_Sign_SideBlank_A_02","Sign Cap Blank","",""
0x000D282B,"StnMod_Star_Sign_BtmBlank_A_01","Sign Cap Blank (Bottom)","",""
0x000D282C,"StnMod_Star_Sign_TopBlank_A_01","Sign Cap Blank (Top)","",""
0x000D282F,"StnMod_Star_Sign_SideBlank_A_01","Sign Cap Blank","",""
0x000D2D1C,"LvlShip_UCSysDef_Cargo","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D1F,"LvlShip_UCSysDef_A_Cargo","UC SysDef Cargo A","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D25,"EncShip_UCSysDef_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D27,"EncShip_UCSysDef_M01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D29,"EncShip_UCSysDef_F01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D30,"EncShip_Hopetech_A_LilMuv01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D32,"EncShip_Deimos_B_Phalanx01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D2D35,"EncShip_Deimos_A_Gladius01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D3202,"EncShip_UCSecurity_F02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D3205,"LvlShip_UCNavy_Transport","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D3208,"LvlShip_UCNavy_Combat","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D320B,"LvlShip_UCNavy_Cargo","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D40AB,"DONOTUSE_SMS_Hab_Nova_Default_3L3W1H","Nova Galactic Hab 3x3","",""
0x000D40AC,"DONOTUSE_SMS_Hab_Nova_Default_3L2W1H","Nova Galactic Hab 3x2","",""
0x000D40AD,"DONOTUSE_SMS_Hab_Nova_Default_2L3W1H","Nova Galactic Hab 2x3","",""
0x000D40AE,"DONOTUSE_SMS_Hab_Nova_Default_2L2W1H","Nova Galactic Hab 2x2","",""
0x000D40AF,"DONOTUSE_SMS_Hab_Nova_Default_1L1W1H","Nova Galactic Hab 1x1","",""
0x000D40B0,"Destroyer_B_Nova_Ranger01_Template","Ranger","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D556E,"EncShip_UCNavy_M02","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5571,"EncShip_UCNavy_M01_template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5573,"EncShip_UCNavy_F01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5575,"EncShip_Stroud_C_Vindicator01","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5578,"EncShip_Nova_A_Econohaul01","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D557A,"EncShip_Deimos_C_Polis01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D557E,"EncShip_Deimos_B_Hoplite01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5580,"EncShip_Deimos_C_Celestial01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5584,"EncShip_Deimos_B_Bireme01_Template","Pirate Ship","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000D5586,"EncShip_Deimos_A_Longsword01_Template","Hoplite","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC43,"LvlShip_UCSysDef_C_Transport","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC45,"LvlShip_UCSysDef_C_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC47,"LvlShip_UCSysDef_B_Transport","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC49,"LvlShip_UCSysDef_B_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC4B,"LvlShip_UCSysDef_B_Cargo","UC SysDef B Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DBC4F,"LvlShip_UCSysDef_A_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DCF5B,"LvlShip_UCNavy_C_Transport","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DCF5E,"LvlShip_UCNavy_C_Combat","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DD15A,"xDoNotUse_LvlShip_RI03_Malai_DaturaShip","The Datura","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DD166,"xDoNotUse_RI03_Malai_DaturaShip01","The Datura","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DD16C,"xDoNotUse_RI03_Malai_DaturaShip02","The Datura","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DD183,"xDoNotUse_RI03_Malai_DaturaShip03","The Datura","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DDF20,"SMB_Reactor_AmunDunn_Z-Machine_2020_Experimental","Z-Machine 2020 Reactor","",""
0x000DE632,"SML_Struct_ShipTEST_ColorSwap_TEST01","COLORSWAP_TEST","",""
0x000DF214,"SMS_Hab_Nova_CapQuarters_2L1W1H","Nova Galactic Captain's Quarters 2x1","",""
0x000DF8AD,"LvlShip_UCNavy_C_Cargo","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC1D,"LvlShip_UCNavy_B_Transport","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC20,"LvlShip_UCNavy_B_Combat","UC Navy B Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC23,"LvlShip_UCNavy_B_Cargo","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC26,"LvlShip_UCNavy_A_Transport","","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC2A,"LvlShip_UCNavy_A_Combat","UC Navy A Combat","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000DFC3D,"LvlShip_UCNavy_A_Cargo","UC Navy A Cargo","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000E0280,"EncShip_TheFirst_C_Dragonfire01","The First Dragonfire","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000E0282,"EncShip_TheFirst_C_Dragonfire02","The First Dragonfire II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000E78BA,"SE_SD05_DerelictShip_New_Custom","Carry ALL","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000E9517,"SE_SD06_DerelictShip_New_Custom","MULE","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000EB7F6,"SE_SD07_DerelictShip_New_Custom","Transport","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000ECFF2,"SE_KT07_Destroyer_B_Deimos_Nebula01_Derelict_Custom","Nebula","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000EF444,"SMC_Weapon_Ballistic_Ballistic_MKE-9A_Auto_Turret_Stbd_lvl84","MKE-9A Auto Gauss Gun Turret","",""
0x000F2C63,"Asp_Cargo_A_Generic_MULE_Marathon_Template","Marathon","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2C77,"EncShip_TheFirst_C_Dullahan01","The First Dullahan","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2C79,"EncShip_TheFirst_C_Dullahan02","The First Dullahan II","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2C7E,"LvlShip_TheFirst_A_Combat_02","First Cavalry Combat A 01","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2C80,"LvlShip_TheFirst_B_Combat_02","First Cavalry B Combat 01","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2DBE,"Asp_Combat_B_Generic_Warhammer_Shieldbreaker_Template","Shieldbreaker","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F2E5B,"Asp_Cruiser_C_Hopetech_StarSemi_SilentRunner_Template","Silent Runner","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F3076,"Asp_Cruiser_C_Taiyo_Orca_Narwhal_Template","Narwhal","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F3078,"Asp_Destroyer_B_Deimos_Hoplite_Aegis_Template","Aegis","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31C5,"Asp_Destroyer_B_Nova_Zumwalt_Murasame_Template","Murasame","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31C7,"Asp_Explorer_A_Nova_Endeavor_Shackleton_Template","Shackleton","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31C9,"Asp_Fighter_A_Nova_Mustang_WarHorse_Template","War Horse","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31CB,"Asp_Fighter_A_Stroud_Trebuchet_Warwolf_Template","Warwolf","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31CE,"Asp_Personnel_A_Generic_Rambler_Vagabond_Template","Vagabond","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31D0,"Asp_Personnel_B_Stroud_Roanoke_Wanderlust_Template","Wanderlust","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31DB,"Asp_Personnel_C_Generic_Civshuttle_AbyssTrekker_Template","Abyss Trekker","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F31E4,"Asp_Personnel_C_Generic_Highlander_Stronghold_Template","Stronghold","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F48FE,"DR019Ship_Custom","Retrofitted Starstation","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F509F,"EncShip_MQ_Helix02_Template","Helix","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F50A0,"EncShip_MQ_Helix03_Template","Helix","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
0x000F50C0,"EncShip_MQ_Helix04_Template","Helix","spaceshipresponse.txt","Markers\DummyMarkers\DummySmall01.nif"
