FormID, EditorID, Name, Model, Value, Weight
0x00260DD8, "OrgRareAromatic_Seed", "Aromatic (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "11", "0.100000"
0x00260DD9, "OrgRareAromatic_Sap", "Aromatic (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "11", "0.100000"
0x00260DDA, "OrgRareAromatic_Root", "Aromatic (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "11", "0.100000"
0x00260DDB, "OrgRareAromatic_Leaf", "Aromatic (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "11", "0.100000"
0x00260DDC, "OrgRareAromatic_Flower", "Aromatic (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "11", "0.050000"
0x00260DDD, "OrgCommonToxin_Seed", "Toxin (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "8", "0.100000"
0x00260DDE, "OrgCommonToxin_Sap", "Toxin (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "8", "0.100000"
0x00260DDF, "OrgCommonToxin_Root", "Toxin (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "8", "0.100000"
0x00260DE0, "OrgCommonToxin_Leaf", "Toxin (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "8", "0.100000"
0x00260DE1, "OrgCommonToxin_Flower", "Toxin (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "8", "0.050000"
0x00260DE2, "OrgUncommonOrnamental_Stalk", "Ornamental (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "11", "0.100000"
0x00260DE3, "OrgUncommonOrnamental_Seed", "Ornamental (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "11", "0.100000"
0x00260DE4, "OrgUncommonOrnamental_Sap", "Ornamental (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "11", "0.100000"
0x00260DE5, "OrgUncommonOrnamental_Root", "Ornamental (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "11", "0.100000"
0x00260DE6, "OrgUncommonOrnamental_Leaf", "Ornamental (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "11", "0.100000"
0x00260DE7, "OrgUncommonOrnamental_Flower", "Ornamental (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "11", "0.050000"
0x00260DE8, "OrgCommonMetabolicAgent_Seed", "Metabolic Agent (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "9", "0.100000"
0x00260DE9, "OrgCommonMetabolicAgent_Sap", "Metabolic Agent (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "9", "0.100000"
0x00260DEA, "OrgCommonMetabolicAgent_Root", "Metabolic Agent (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "9", "0.100000"
0x00260DEB, "OrgCommonMetabolicAgent_Leaf", "Metabolic Agent (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "9", "0.100000"
0x00260DEC, "OrgCommonMetabolicAgent_Flower", "Metabolic Agent (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "9", "0.050000"
0x00260DED, "OrgCommonMetabolicAgent_Stalk", "Metabolic Agent (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "9", "0.100000"
0x00260DEE, "OrgCommonFiber_Leaf", "Fiber (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "4", "0.100000"
0x00260DEF, "OrgCommonFiber_Stalk", "Fiber (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "4", "0.100000"
0x00260DF0, "OrgCommonFiber_Root", "Fiber (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "4", "0.100000"
0x00260DF1, "OrgCommonNutrient_Stalk", "Nutrient (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "5", "0.100000"
0x00260DF2, "OrgCommonNutrient_Seed", "Nutrient (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "5", "0.100000"
0x00260DF3, "OrgCommonNutrient_Sap", "Nutrient (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "5", "0.100000"
0x00260DF4, "OrgCommonNutrient_Root", "Nutrient (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "5", "0.100000"
0x00260DF5, "OrgCommonNutrient_Leaf", "Nutrient (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "5", "0.100000"
0x00260DF6, "OrgCommonNutrient_Flower", "Nutrient (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "5", "0.050000"
0x00260DF7, "OrgUncommonAntimicrobial_Sap", "Antimicrobial (Sap)", "Landscape\Flora\Ingredients\FloraIngredientSap01.nif", "10", "0.100000"
0x00260DF8, "OrgUncommonAntimicrobial_Seed", "Antimicrobial (Seed)", "Landscape\Flora\Ingredients\FloraIngredientSeed01.nif", "10", "0.100000"
0x00260DF9, "OrgUncommonAntimicrobial_Leaf", "Antimicrobial (Leaf)", "Landscape\Flora\Ingredients\FloraIngredientLeaf01.nif", "10", "0.100000"
0x00260DFA, "OrgUncommonAntimicrobial_Root", "Antimicrobial (Root)", "Landscape\Flora\Ingredients\FloraIngredientRoot01.nif", "10", "0.100000"
0x00260DFB, "OrgUncommonAntimicrobial_Flower", "Antimicrobial (Flower)", "Landscape\Flora\Ingredients\FloraIngredientFlower01.nif", "10", "0.050000"
0x00260DFC, "OrgUncommonAntimicrobial_Stalk", "Antimicrobial (Stalk)", "Landscape\Flora\Ingredients\FloraIngredientStalk01.nif", "10", "0.100000"
0x00260F37, "MedicalSurgicalTray01", "Surgical Tray", "SetDressing\Medical\SurgicalTray\MedicalSurgicalTray01.nif", "15", "0.100000"
0x00261256, "OrgExoticSolvent_Tissue", "Solvent (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "19", "0.200000"
0x00261257, "OrgExoticSolvent_Gland", "Solvent (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "19", "0.200000"
0x00261258, "OrgExoticSolvent_Fluids", "Solvent (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "19", "0.200000"
0x00261259, "OrgExoticPolymer_Tissue", "Polymer (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "20", "0.200000"
0x0026125A, "OrgExoticPolymer_Hide", "Polymer (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "20", "0.500000"
0x0026125B, "OrgExoticPolymer_Gland", "Polymer (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "20", "0.200000"
0x0026125C, "OrgExoticPolymer_Fluids", "Polymer (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "20", "0.200000"
0x0026125D, "OrgExoticPolymer_Carapace", "Polymer (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "20", "0.300000"
0x0026125E, "OrgExoticPolymer_Bone", "Polymer (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "20", "0.300000"
0x0026125F, "OrgExoticStimulant_Tissue", "Stimulant (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "20", "0.200000"
0x00261260, "OrgExoticStimulant_Gland", "Stimulant (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "20", "0.200000"
0x00261261, "OrgExoticStimulant_Hide", "Stimulant (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "20", "0.500000"
0x00261262, "OrgExoticStimulant_Fluids", "Stimulant (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "20", "0.200000"
0x00261263, "OrgExoticStimulant_Carapace", "Stimulant (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "20", "0.300000"
0x00261264, "OrgExoticStimulant_Bone", "Stimulant (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "20", "0.300000"
0x00261265, "OrgExoticLubricant_Tissue", "Lubricant (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "18", "0.200000"
0x00261266, "OrgExoticLubricant_Hide", "Lubricant (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "18", "0.500000"
0x00261267, "OrgExoticLubricant_Gland", "Lubricant (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "18", "0.200000"
0x00261268, "OrgExoticLubricant_Fluids", "Lubricant (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "18", "0.200000"
0x00261269, "OrgExoticHypercatalyst_Tissue", "Hypercatalyst (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "18", "0.200000"
0x0026126A, "OrgExoticHypercatalyst_Hide", "Hypercatalyst (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "18", "0.500000"
0x0026126B, "OrgExoticHypercatalyst_Gland", "Hypercatalyst (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "18", "0.200000"
0x0026126C, "OrgExoticHypercatalyst_Fluids", "Hypercatalyst (Vital Fluids)", "Items\animalgenericingredients\fluids\AnimalGenericIngredients_Fluids01.nif", "18", "0.200000"
0x0026126D, "OrgExoticHypercatalyst_Carapace", "Hypercatalyst (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "18", "0.300000"
0x0026126E, "OrgExoticBiosuppressant_Tissue", "Biosuppressant (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "16", "0.200000"
0x0026126F, "OrgExoticHypercatalyst_Bone", "Hypercatalyst (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "18", "0.300000"
0x00261270, "OrgExoticBiosuppressant_Hide", "Biosuppressant (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "16", "0.500000"
0x00261271, "OrgExoticBiosuppressant_Gland", "Biosuppressant (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "16", "0.200000"
0x00261272, "OrgExoticBiosuppressant_Fluids", "Biosuppressant (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "16", "0.200000"
0x00261273, "OrgExoticBiosuppressant_Carapace", "Biosuppressant (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "16", "0.300000"
0x00261274, "OrgExoticBiosuppressant_Bone", "Biosuppressant (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "16", "0.300000"
0x00261275, "OrgCommonStructural_Hide", "Structural (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "7", "0.500000"
0x00261276, "OrgCommonStructural_Carapace", "Structural (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "7", "0.300000"
0x00261277, "OrgCommonStructural_Bone", "Structural (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "7", "0.300000"
0x00261278, "OrgRareSedative_Tissue", "Sedative (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "12", "0.200000"
0x00261279, "OrgRareSedative_Hide", "Sedative (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "12", "0.500000"
0x0026127A, "OrgRareSedative_Gland", "Sedative (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "12", "0.200000"
0x0026127B, "OrgRareSedative_Fluids", "Sedative (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "12", "0.200000"
0x0026127C, "OrgRareSedative_Carapace", "Sedative (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "12", "0.300000"
0x0026127D, "OrgRareSedative_Bone", "Sedative (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "12", "0.300000"
0x0026127E, "OrgRareHallucinogen_Tissue", "Hallucinogen (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "14", "0.200000"
0x0026127F, "OrgRareHallucinogen_Hide", "Hallucinogen (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "14", "0.500000"
0x00261280, "OrgRareHallucinogen_Gland", "Hallucinogen (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "14", "0.200000"
0x00261281, "OrgRareHallucinogen_Fluids", "Hallucinogen (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "14", "0.200000"
0x00261282, "OrgRareHallucinogen_Carapace", "Hallucinogen (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "14", "0.300000"
0x00261283, "OrgRareHallucinogen_Bone", "Hallucinogen (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "14", "0.300000"
0x00261284, "OrgRareAnalgesic_Tissue", "Analgesic (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "12", "0.200000"
0x00261285, "OrgRareAnalgesic_Hide", "Analgesic (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "12", "0.500000"
0x00261286, "OrgRareAnalgesic_Gland", "Analgesic (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "12", "0.200000"
0x00261287, "OrgRareAnalgesic_Fluids", "Analgesic (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "12", "0.200000"
0x00261288, "OrgRareAnalgesic_Carapace", "Analgesic (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "12", "0.300000"
0x00261289, "OrgRareAnalgesic_Bone", "Analgesic (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "12", "0.300000"
0x0026128A, "OrgRareAminoAcids_Tissue", "Amino Acids (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "10", "0.200000"
0x0026128B, "OrgRareAminoAcids_Hide", "Amino Acids (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "10", "0.500000"
0x0026128C, "OrgRareAminoAcids_Gland", "Amino Acids (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "10", "0.200000"
0x0026128D, "OrgRareAminoAcids_Fluids", "Amino Acids (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "10", "0.200000"
0x0026128E, "OrgRareAminoAcids_Carapace", "Amino Acids (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "10", "0.300000"
0x0026128F, "OrgRareAminoAcids_Bone", "Amino Acids (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "10", "0.300000"
0x00261290, "OrgRareAdhesive_Fluids", "Adhesive (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "12", "0.200000"
0x00261291, "OrgRareAdhesive_Tissue", "Adhesive (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "12", "0.200000"
0x00261292, "OrgRareAdhesive_Hide", "Adhesive (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "12", "0.500000"
0x00261293, "OrgRareAdhesive_Gland", "Adhesive (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "12", "0.200000"
0x00261294, "OrgRareAdhesive_Carapace", "Adhesive (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "12", "0.300000"
0x00261295, "OrgRareAdhesive_Bone", "Adhesive (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "12", "0.300000"
0x00261296, "OrgUncommonSpice_Tissue", "Spice (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "11", "0.200000"
0x00261297, "OrgUncommonSpice_Hide", "Spice (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "11", "0.500000"
0x00261298, "OrgUncommonSpice_Gland", "Spice (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "11", "0.200000"
0x00261299, "OrgUncommonSpice_Fluids", "Spice (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "11", "0.200000"
0x0026129A, "OrgUncommonSpice_Carapace", "Spice (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "11", "0.300000"
0x0026129B, "OrgUncommonSpice_Bone", "Spice (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "11", "0.300000"
0x0026129C, "OrgCommonSealant_Gland", "Sealant (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "6", "0.200000"
0x0026129D, "OrgCommonSealant_Carapace", "Sealant (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "6", "0.300000"
0x0026129E, "OrgUncommonPigment_Tissue", "Pigment (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "10", "0.200000"
0x0026129F, "OrgUncommonPigment_Hide", "Pigment (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "10", "0.500000"
0x002612A0, "OrgUncommonPigment_Gland", "Pigment (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "10", "0.200000"
0x002612A1, "OrgUncommonPigment_Fluids", "Pigment (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "10", "0.200000"
0x002612A2, "OrgUncommonPigment_Carapace", "Pigment (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "10", "0.300000"
0x002612A3, "OrgUncommonPigment_Bone", "Pigment (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "10", "0.300000"
0x002612A4, "OrgUncommonMembrane_Tissue", "Membrane (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "9", "0.200000"
0x002612A5, "OrgUncommonMembrane_Hide", "Membrane (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "9", "0.500000"
0x002612A6, "OrgUncommonMembrane_Gland", "Membrane (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "9", "0.200000"
0x002612A7, "OrgUncommonMembrane_Carapace", "Membrane (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "9", "0.300000"
0x002612A8, "OrgUncommonCosmetic_Tissue", "Cosmetic (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "8", "0.200000"
0x002612A9, "OrgUncommonCosmetic_Hide", "Cosmetic (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "8", "0.500000"
0x002612AA, "OrgUncommonCosmetic_Gland", "Cosmetic (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "8", "0.200000"
0x002612AB, "OrgUncommonCosmetic_Fluids", "Cosmetic (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "8", "0.200000"
0x002612AC, "OrgUncommonCosmetic_Carapace", "Cosmetic (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "8", "0.300000"
0x002612AD, "OrgUncommonCosmetic_Bone", "Cosmetic (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "8", "0.300000"
0x002612AE, "OrgRareAromatic_Hide", "Aromatic (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "11", "0.500000"
0x002612AF, "OrgRareAromatic_Carapace", "Aromatic (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "11", "0.300000"
0x002612B0, "OrgRareAromatic_Fluids", "Aromatic (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "11", "0.200000"
0x002612B1, "OrgRareAromatic_Tissue", "Aromatic (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "11", "0.200000"
0x002612B2, "OrgRareAromatic_Gland", "Aromatic (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "11", "0.200000"
0x002612B3, "OrgRareAromatic_Bone", "Aromatic (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "11", "0.300000"
0x002612B4, "OrgCommonToxin_Hide", "Toxin (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "8", "0.500000"
0x002612B5, "OrgCommonToxin_Gland", "Toxin (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "8", "0.200000"
0x002612B6, "OrgCommonToxin_Carapace", "Toxin (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "8", "0.300000"
0x002612B7, "OrgCommonToxin_Bone", "Toxin (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "8", "0.300000"
0x002612B8, "OrgUncommonOrnamental_Tissue", "Ornamental (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "11", "0.200000"
0x002612B9, "OrgUncommonOrnamental_Gland", "Ornamental (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "11", "0.200000"
0x002612BA, "OrgUncommonOrnamental_Hide", "Ornamental (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "11", "0.500000"
0x002612BB, "OrgUncommonOrnamental_Fluids", "Ornamental (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "11", "0.200000"
0x002612BC, "OrgUncommonOrnamental_Carapace", "Ornamental (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "11", "0.300000"
0x002612BD, "OrgUncommonOrnamental_Bone", "Ornamental (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "11", "0.300000"
0x002612BE, "OrgCommonMetabolicAgent_Hide", "Metabolic Agent (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "9", "0.500000"
0x002612BF, "OrgCommonMetabolicAgent_Gland", "Metabolic Agent (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "9", "0.200000"
0x002612C0, "OrgCommonMetabolicAgent_Carapace", "Metabolic Agent (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "9", "0.300000"
0x002612C1, "OrgCommonMetabolicAgent_Bone", "Metabolic Agent (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "9", "0.300000"
0x002612C2, "OrgCommonFiber_Bone", "Fiber (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "4", "0.300000"
0x002612C3, "OrgCommonFiber_Carapace", "Fiber (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "4", "0.300000"
0x002612C4, "OrgCommonNutrient_Carapace", "Nutrient (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "5", "0.300000"
0x002612C5, "OrgCommonNutrient_Gland", "Nutrient (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "5", "0.200000"
0x002612C6, "OrgCommonNutrient_Bone", "Nutrient (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "5", "0.300000"
0x002612C7, "OrgUncommonAntimicrobial_Carapace", "Antimicrobial (Carapace)", "Items\animalgenericingredients\carapace\animalgenericingredients_carapace.nif", "10", "0.300000"
0x002612C8, "OrgUncommonAntimicrobial_Bone", "Antimicrobial (Bone)", "Items\animalgenericingredients\Bone\animalgenericingredients_bone.nif", "10", "0.300000"
0x002612C9, "OrgUncommonAntimicrobial_Gland", "Antimicrobial (Gland)", "Items\animalgenericingredients\gland\animalgenericingredients_gland.nif", "10", "0.200000"
0x0026175F, "CF01_AuroraShipSample", "Aurora Sample", "items/drugs_or_medical\AuroraSample01.nif", "450", "0.250000"
0x00265AD6, "ScienceGlass_Vial02", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial02.nif", "55", "0.100000"
0x00265AD7, "ScienceGlass_Vial02Closed01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial02Closed01.nif", "55", "0.100000"
0x00265AD8, "ScienceGlass_Vial03", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial03.nif", "55", "0.100000"
0x00265AD9, "ScienceGlass_Vial03Closed01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial03Closed01.nif", "55", "0.100000"
0x00265ADA, "ScienceGlass_Beaker01", "Beaker", "SetDressing\ScienceGlass\ScienceGlass_Beaker01.nif", "55", "0.200000"
0x00265ADB, "ScienceGlass_Bottle01", "Bottle", "SetDressing\ScienceGlass\ScienceGlass_Bottle01.nif", "55", "0.200000"
0x00265ADC, "ScienceGlass_ErlenmFlask01", "Erlenmeyer Flask", "SetDressing\ScienceGlass\ScienceGlass_ErlenmFlask01.nif", "55", "0.200000"
0x00265ADD, "ScienceGlass_Funnel01", "Funnel", "SetDressing\ScienceGlass\ScienceGlass_Funnel01.nif", "55", "0.100000"
0x00265ADE, "ScienceGlass_GradCylinder01", "Graduated Cylinder", "SetDressing\ScienceGlass\ScienceGlass_GradCylinder01.nif", "55", "0.200000"
0x00265ADF, "ScienceGlass_GradCylinder01a", "Graduated Cylinder", "SetDressing\ScienceGlass\ScienceGlass_GradCylinder01a.nif", "55", "0.200000"
0x00265AE0, "ScienceGlass_Vial01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial01.nif", "55", "0.100000"
0x00265AF7, "ScienceGlass_BeakerTongs01", "Beaker Tongs", "SetDressing\ScienceGlass\ScienceGlass_BeakerTongs01.nif", "55", "0.100000"
0x00265AF9, "ScienceGlass_Vial03Closed01Full01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial03Closed01Full01.nif", "55", "0.100000"
0x00265AFC, "ScienceGlass_Vial02Closed01Full01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial02Closed01Full01.nif", "55", "0.100000"
0x00265AFD, "ScienceGlass_Bottle01Full01", "Bottle", "SetDressing\ScienceGlass\ScienceGlass_Bottle01Full01.nif", "55", "0.200000"
0x00265B01, "ScienceGlass_Vial01Full01", "Vial", "SetDressing\ScienceGlass\ScienceGlass_Vial01Full01.nif", "55", "0.100000"
0x0026B040, "City_NA_Botany01_Sensor02", "Bio-Sensor", "SetDressing\BioAudioSensor\BioAudioSensor01.nif", "195", "1.000000"
0x0026B042, "City_NA_Botany01_Sensor", "Bio-Sensor", "Items\DataSlate\DataSlate01.nif", "195", "1.000000"
0x0026B050, "City_NA_Viewport01_Maguffin", "Package for Nyssa", "SetDressing\Privatelivingquarters\Decorativeboxes\DecorativeBox01.nif", "140", "0.000000"
0x0026D851, "RI06_RothiciteShipment", "Refined Rothicite Shipment", "SetDressing\InfinityLTDContainer\containerinfinityltd01.nif", "1145", "15.000000"
0x0026E2CF, "LavaLamp01", "Hypno Art Lamp", "SetDressing\Lavalamp\LavaLamp01.nif", "240", "2.000000"
0x0026E2D1, "MS03_ControlBoard", "AI Control Board", "SetDressing\Exotic_LightFixture\Exotic_LightFixture01.nif", "0", "0.000000"
