FormID, EditorID, Name, Race, Acbs1, Acbs2, Acbs3, Acbs4, Factions
0x000307CF, "ChargenPresetMale13_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D0, "ChargenPresetMale14_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D1, "ChargenPresetMale15_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D2, "ChargenPresetMale16_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D3, "ChargenPresetMale17_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D4, "ChargenPresetMale18_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307D5, "ChargenPresetMale19_Swap", "", "Human", "0x00000005", "0x00010000", "0x00000000", "0x00000023", ""
0x000307F7, "EncShip_StarbornGuardian06_Template_AutopilotAI", "", "AutopilotRace", "0x00000011", "0x004802A3", "0x00000000", "0x04A80023", ""
0x000309BD, "LvlRobotModelS_Melee_Well", "Big Bruno", "ModelSRace", "0x00000108", "0x0006000F", "0x00000000", "0x3F2E0023", "EclipticFaction"
0x00031682, "", "", "AutopilotRace", "0x00000001", "0x00060028", "0x00000000", "0x008A0023", ""
0x000316FF, "UC_NA_LoganCullen", "Logan Cullen", "Human", "0x00000021", "0x00010000", "0x00000000", "0x7E1A0023", "CrimeFactionUC, NewAtlantisFaction"
0x00031727, "xDoNotUse_EncShip_TridentLines_F05_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x00031729, "xDoNotUse_EncShip_TridentLines_F06_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionGalbank, CitizenShipFactionTridentLines"
0x0003172B, "xDoNotUse_EncShip_TridentLines_F09_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x0003172D, "xDoNotUse_EncShip_TridentLines_FYoungAdult_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x0003172F, "xDoNotUse_EncShip_TridentLines_M01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x00031731, "xDoNotUse_EncShip_TridentLines_M02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x00031733, "xDoNotUse_EncShip_TridentLines_M03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x00031736, "xDoNotUse_EncShip_TridentLines_MYoungAdult_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00080019", "0x00000000", "0x40AA0023", "CitizenShipFactionTridentLines"
0x0003173E, "xDoNotUse_LvlShip_TridentLines_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BF0023", ""
0x00031742, "xDoNotUse_LvlShip_TridentLines_C_Transport_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00120000", "0x00000000", "0x00000023", ""
0x00031744, "xDoNotUse_LvlShip_TridentLines_Transport_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BF0023", ""
0x00031824, "EncShip_UCCitizen_C_Personnel_Voyager01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00220087", "0x00000000", "0x44AA0023", ""
0x00031854, "EncShip_UCCitizen_C_Personnel_Vista03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004C0122", "0x00000000", "0x44AA0023", ""
0x00031952, "SQ_Group_Corpse_Scientist_Botanist_Generic_Male", "", "Human", "0x02000000", "0x0008000F", "0x00000000", "0x7EBF0023", ""
0x00031AC8, "UC_CY_ChrisCullen", "Chris Cullen", "Human", "0x00000020", "0x00010000", "0x00000000", "0x7E0A0023", "CrimeFactionUC, CydoniaFaction"
0x00031EFB, "CF03_ShuttleBayShuttle_Template_AutopilotAI", "Pilot", "AutopilotRace", "0x00000011", "0x0001000A", "0x00000000", "0x00000023", "CF03_ShuttleFaction"
0x00032203, "AudioTemplate_Creature_MantidA_Fa", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00032204, "AudioTemplate_Creature_MantidA_Fb", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x00032205, "AudioTemplate_Creature_MantidA_Fc", "", "MantidARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0003224F, "LvlCrimsonFleet_Assault_TestStealth", "", "Human", "0x00000009", "0x00020005", "0x00000000", "0x1ACF0023", "CrimeFactionCrimsonFleet"
0x00032419, "Station_Unique_TheKey_AutopilotAI", "Pilot", "AutopilotRace", "0x80000011", "0x00320000", "0x00000000", "0x00000023", "CrimeFactionCrimsonFleet"
0x000328B5, "RL048ColenderShip_Custom_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x00033514, "CF02_LvlCitizen_RaganaCrew", "", "Human", "0x00000009", "0x00010000", "0x00000000", "0x7EBF0023", ""
0x00033515, "CF02_LvlCitizen_RaganaCrew_Female", "", "Human", "0x00000009", "0x00010000", "0x00000000", "0x7EBF0023", ""
0x00033516, "CF02_LvlCitizen_RaganaCrew_Male", "", "Human", "0x00000008", "0x00010000", "0x00000000", "0x7EBF0023", ""
0x000338FB, "LC115_LvlSyndicate_TrespassM01", "", "Human", "0x00000008", "0x0006000A", "0x00000000", "0x1FCB0023", "LC115SeokguhTrespassFaction"
0x000338FC, "LC115_LvlSyndicate_TrespassF01", "", "Human", "0x00000009", "0x0006000A", "0x00000000", "0x1FCB0023", "LC115SeokguhTrespassFaction"
0x00034220, "LvlSecurity_Generdyne", "Generdyne Security", "Human", "0x00000009", "0x000C0014", "0x00000000", "0x7E2F0023", "LC039_SecurityFaction"
0x000367CE, "LC043_LvlMarine_SY920_Heavy_Female", "", "Human", "0x00000001", "0x0005000A", "0x00000000", "0x7FBF0023", ""
0x000367CF, "LC043_LvlMarine_SY920_Support_Male", "", "Human", "0x00000008", "0x0005000A", "0x00000000", "0x7FBF0023", ""
0x00036CB1, "DefaultBuildableShip_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x00000023", ""
0x00036D39, "TheEyeShip_AutopilotAI", "", "AutopilotRace", "0x80000000", "0x00320000", "0x00000000", "0x00000023", "EyeBoardingFaction"
0x00037341, "EncShip_StarbornGuardian01_Template_AutopilotAI", "Pilot", "AutopilotRace", "0x00000011", "0x00100087", "0x00000000", "0x00000023", ""
0x0003735C, "EncShip_StarbornGuardian02_Template_AutopilotAI", "", "AutopilotRace", "0x00000011", "0x001600B4", "0x00000000", "0x04A80023", ""
0x000383A6, "UC04_NAT_ThralledCitizenF02", "Citizen", "Human", "0x40000821", "0x00010000", "0x00000000", "0x7E3C0023", "UC04_NATThrallFaction, UC04_NATThrallFactionDialogueFaction"
0x00038811, "SE_SD09_DerelictShip_New_Custom_AutopilotAI", "Pilot", "AutopilotRace", "0x00000011", "0x00060000", "0x00000000", "0x00000023", ""
0x0003907A, "EncChildFaceF05", "Child", "Human", "0x00000009", "0x00010000", "0x00000000", "0x00000023", ""
0x0003907B, "EncChildFaceF06", "Child", "Human", "0x00000009", "0x00010000", "0x00000000", "0x00000023", ""
0x0003907C, "EncChildFaceM05", "Child", "Human", "0x00000008", "0x00010000", "0x00000000", "0x00000023", ""
0x0003907D, "EncChildFaceM06", "Child", "Human", "0x00000008", "0x00010000", "0x00000000", "0x00000023", ""
0x0003909E, "Loot_Mannequin_Spacesuit_Male_Trucker", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52BE0023", ""
0x000392D9, "Combat_B_Generic_FreestarRanger_Ship_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00120064", "0x00000000", "0x44BD0023", ""
0x00039F4F, "LvlSyndicate_Male_Unaggressive", "", "Human", "0x00000008", "0x0006000A", "0x00000000", "0x5FAF0023", ""
0x0003B2A4, "EncShip_HouseVaruun_F02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BE0023", ""
0x0003B2A6, "EncShip_HouseVaruun_M02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00010000", "0x00000000", "0x44BE0023", ""
0x0003B30F, "SE_KT11_Wilson_Corpse_Empty", "Dr. Wilson", "Human Corpse", "0x02000000", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x0003C4C0, "PCM_Freya_Freya-III_Prey04_Swimmer", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x0003C6C3, "FC_Neon_RT_HamzaRafiq", "Rafiq Hamza", "Human", "0x00000020", "0x00010005", "0x00000000", "0x6E1A0023", "CrimeFactionNeon, RyujinIndustriesFaction"
0x0003CF7E, "EncShip_UCCitizen_C_Personnel_Vista02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003E00F0", "0x00000000", "0x44AA0023", ""
0x0003CF80, "EncShip_UCCitizen_C_Personnel_Vista01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00260096", "0x00000000", "0x44AA0023", ""
0x0003CF88, "EncShip_UCCitizen_C_Personnel_CivShuttle03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003600D2", "0x00000000", "0x44AA0023", ""
0x0003CF8A, "EncShip_UCCitizen_C_Personnel_CivShuttle02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00220087", "0x00000000", "0x44AA0023", ""
0x0003CF8C, "EncShip_UCCitizen_C_Personnel_CivShuttle01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00140050", "0x00000000", "0x44AA0023", ""
0x0003CF8F, "EncShip_UCCitizen_C_Personnel_Autobahn03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004000F5", "0x00000000", "0x44AA0023", ""
0x0003CF91, "EncShip_UCCitizen_C_Personnel_Autobahn02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x002E00B4", "0x00000000", "0x44AA0023", ""
0x0003CF93, "EncShip_UCCitizen_C_Personnel_Autobahn01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x001E0078", "0x00000000", "0x44AA0023", ""
0x0003CF95, "EncShip_TradeAuthority_C_Highlander03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00480113", "0x00000000", "0x44AA0023", ""
0x0003CF97, "EncShip_TrackersAlliance_C_Vindicator03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E01E0", "0x00000000", "0x44AA0023", ""
0x0003CF99, "EncShip_TrackersAlliance_C_Vindicator02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C0159", "0x00000000", "0x44AA0023", ""
0x0003CF9B, "EncShip_TrackersAlliance_C_Vindicator01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001800C3", "0x00000000", "0x44AA0023", ""
0x0003CF9D, "EncShip_Taiyo_C_Reef03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00480113", "0x00000000", "0x44BF0023", ""
0x0003CF9F, "EncShip_Taiyo_C_Reef02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003600D2", "0x00000000", "0x44BF0023", ""
0x0003CFA1, "EncShip_Stroud_C_Vindicator03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E01E0", "0x00000000", "0x44BF0023", ""
0x0003CFA3, "EncShip_Stroud_C_Vindicator02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C0159", "0x00000000", "0x44BF0023", ""
0x0003CFA5, "xDoNotUse_EncShip_StarParcel_C_StarSemi02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00480078", "0x00000000", "0x44AA0023", ""
0x0003CFA7, "EncShip_StarParcel_C_StarSemi01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001E00F0", "0x00000000", "0x44AA0023", ""
0x0003CFA9, "EncShip_StarParcel_C_Kirov04_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x004C0249", "0x00000000", "0x44AA0023", ""
0x0003CFAB, "EncShip_Nova_C_Nimitz03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E01E0", "0x00000000", "0x44BF0023", ""
0x0003CFAD, "EncShip_Nova_C_Nimitz02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C0159", "0x00000000", "0x44BF0023", ""
0x0003CFAF, "xDoNotUse_EncShip_Hopetech_C_StarSemi02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00480078", "0x00000000", "0x44BF0023", ""
0x0003CFB1, "EncShip_Hopetech_C_StarSemi01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001E00F0", "0x00000000", "0x44BF0023", ""
0x0003CFB3, "xDoNotUse_EncShip_Generic_C_Combat_Crossbow04_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00580000", "0x00000000", "0x44BF0023", ""
0x0003CFB9, "EncShip_FreestarCitizen_C_Personnel_Voyager03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00480113", "0x00000000", "0x44AA0023", ""
0x0003CFBB, "EncShip_FreestarCitizen_C_Personnel_Voyager02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003600D2", "0x00000000", "0x44AA0023", ""
0x0003CFBD, "EncShip_FreestarCitizen_C_Personnel_Voyager01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00220087", "0x00000000", "0x44AA0023", ""
0x0003CFBF, "EncShip_FreestarCitizen_C_Personnel_Vista03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004C0122", "0x00000000", "0x44AA0023", ""
0x0003CFC1, "EncShip_FreestarCitizen_C_Personnel_Vista02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003E00F0", "0x00000000", "0x04AA0023", ""
0x0003CFC3, "EncShip_FreestarCitizen_C_Personnel_Vista01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00260096", "0x00000000", "0x44AA0023", ""
0x0003CFC5, "EncShip_FreestarCitizen_C_Personnel_Renegade03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00480113", "0x00000000", "0x44AA0023", ""
0x0003CFC7, "EncShip_FreestarCitizen_C_Personnel_Renegade02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003600D2", "0x00000000", "0x44AA0023", ""
0x0003CFC9, "EncShip_FreestarCitizen_C_Personnel_Renegade01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00220087", "0x00000000", "0x44AA0023", ""
0x0003CFCB, "EncShip_FreestarCitizen_C_Personnel_CivShuttle03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003600D2", "0x00000000", "0x44AA0023", ""
0x0003CFCD, "EncShip_FreestarCitizen_C_Personnel_CivShuttle02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00220087", "0x00000000", "0x44AA0023", ""
0x0003CFCF, "EncShip_FreestarCitizen_C_Personnel_CivShuttle01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00140050", "0x00000000", "0x44AA0023", ""
0x0003CFD1, "EncShip_FreestarCitizen_C_Personnel_Autobahn03_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004000F5", "0x00000000", "0x44AA0023", ""
0x0003CFD3, "EncShip_FreestarCitizen_C_Personnel_Autobahn02_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x002E00B4", "0x00000000", "0x44AA0023", ""
0x0003CFD5, "EncShip_FreestarCitizen_C_Personnel_Autobahn01_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x001E0078", "0x00000000", "0x44AA0023", ""
0x0003D00D, "Cruiser_C_Nova_Nimitz03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E01E0", "0x00000000", "0x04BD0023", ""
0x0003D00F, "Cruiser_C_Nova_Nimitz02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C0159", "0x00000000", "0x04BD0023", ""
0x0003D011, "Cruiser_C_Nova_Kirov04_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x004C0249", "0x00000000", "0x04BD0023", ""
0x0003D013, "Cruiser_C_Nova_Kirov03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E01E0", "0x00000000", "0x04BD0023", ""
0x0003D015, "Cruiser_C_Nova_Kirov02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C0159", "0x00000000", "0x04BD0023", ""
0x0003D019, "Cruiser_C_Hopetech_StarSemi01_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001E00F0", "0x00000000", "0x04BD0023", ""
0x0003D01B, "Combat_C_Generic_Stormrider03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x004C0249", "0x00000000", "0x04BD0023", ""
0x0003D01D, "Combat_C_Generic_Stormrider02_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003601A4", "0x00000000", "0x04BD0023", ""
0x0003D01F, "Combat_C_Generic_Dullahan03_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x004001EF", "0x00000000", "0x04BD0023", ""
0x0003D021, "Combat_C_Generic_Dullahan02_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x002C0159", "0x00000000", "0x04BD0023", ""
0x0003D023, "Combat_C_Generic_Dragonfire02_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x0022010E", "0x00000000", "0x04BD0023", ""
0x0003D025, "xDoNotUse_Combat_C_Generic_Crossbow04_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00580000", "0x00000000", "0x04BD0023", ""
0x0003D027, "Combat_C_Generic_Crossbow03_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x0048022B", "0x00000000", "0x04BD0023", ""
0x0003D029, "Combat_C_Generic_Crossbow02_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x0026012C", "0x00000000", "0x04BD0023", ""
0x0003D02B, "Colony_C_Taiyo_Reef03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00480113", "0x00000000", "0x44BD0023", ""
0x0003D02D, "Colony_C_Taiyo_Reef02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003600D2", "0x00000000", "0x44B50023", ""
0x0003D02F, "Cargo_C_Generic_Renegade03_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x00480113", "0x00000000", "0x04BD0023", ""
0x0003D031, "Cargo_C_Generic_Renegade02_Template_AutopilotAI", "", "AutopilotRace", "0x00000010", "0x003600D2", "0x00000000", "0x04BD0023", ""
0x0003D208, "BE_KT_CrewMember_MaleYAAlt_AUDIOONLY_NoAppearanceData", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x00800023", ""
0x0003D3BD, "MQ207c_LvlMiniBotA_Sanitation", "Sanitation Mini Bot", "MiniBotA", "0x40000102", "0x00060000", "0x00000000", "0x7F4B0023", "MQ207CNishinaFaction, MQ207CNishinaIFaction, MQ207CNishinaIGenericNPCFaction"
0x0003D573, "UC01_Mannequin_Male_Varuun01_Pose04", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52BE0023", ""
0x0003D574, "UC01_Mannequin_Male_Varuun02", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x12BE0023", ""
0x0003D575, "UC01_Mannequin_Male_Varuun03", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52BE0023", ""
0x0003D578, "UC01_Mannequin_Female_Varuun01", "", "Mannequin", "0xE0110043", "0x00010000", "0x00000000", "0x12BE0023", ""
0x0003D591, "UC01_NA_VH_PacifistVet", "Patron", "Human", "0x00000028", "0x00010000", "0x00000000", "0x7E0B0023", "CrimeFactionUC, NewAtlantisFaction"
0x0003D59F, "UC01_FreestarMannequin_Female02", "", "Mannequin", "0xE0110043", "0x00010000", "0x00000000", "0x12BE0023", ""
0x0003D5A0, "UC01_FreestarMannequin_Male05", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52B60023", ""
0x0003D5A1, "UC01_FreestarMannequin_Female04", "", "Mannequin", "0xE0110043", "0x00010000", "0x00000000", "0x12BE0023", ""
0x0003D5AE, "UC_NA_VH_Security01", "UC Security", "Human", "0x00000028", "0x000C0014", "0x00000000", "0x7F1F0023", "CrimeFactionUC, GuardFaction, NewAtlantisFaction, UCSecurityFaction"
0x0003D5B0, "UC_NA_VH_Security02", "UC Security", "Human", "0x00000029", "0x000C0014", "0x00000000", "0x7F1F0023", "CrimeFactionUC, GuardFaction, NewAtlantisFaction, UCSecurityFaction"
0x0003D5B5, "UC_NA_VH_VanguardApplicant", "Vanguard Applicant", "Human", "0x00000020", "0x00010000", "0x00000000", "0x7E1B0023", "CrimeFactionUC, NewAtlantisFaction"
0x0003D5BA, "UC_NA_VH_VanguardShipSimMechanic", "Vanguard Technician", "Human", "0x00000021", "0x00010000", "0x00000000", "0x7E1B0023", "CrimeFactionUC, NewAtlantisFaction"
0x0003D5C0, "UC_NA_VH_ForeignPilot01", "Vanguard Applicant", "Human", "0x00000028", "0x0005000A", "0x00000000", "0x3E1B0023", "CrimeFactionUC"
0x0003D5C6, "UC_NA_VH_ForeignPilot02", "Vanguard Applicant", "Human", "0x00000029", "0x0005000A", "0x00000000", "0x3E1B0023", "CrimeFactionUC"
0x0003D5C8, "UC_NA_VH_MuseumPatron_Child", "Patron", "Human", "0x00000023", "0x00010000", "0x00000000", "0x7E1A0023", "CrimeFactionUC, NewAtlantisFaction"
0x0003D5CA, "UC_NA_VH_MuseumPatron_Dad", "Patron", "Human", "0x00000028", "0x00010000", "0x00000000", "0x5C1A0023", "CrimeFactionUC, NewAtlantisFaction"
0x0003D5ED, "UC01_Navy_Cruiser_C_Stroud_Vindicator01_PlayerAlly_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003E000A", "0x00000000", "0x04A20023", "PlayerAllyFaction, UC01_AlliedSimShipFaction"
0x0003D8EF, "LvlRobotModelA_LC116_Industrial_Aggro", "Scientific Robot Model A", "ModelARace", "0x00000108", "0x0006000F", "0x00000000", "0x5F2A0023", "MQ207CNishinaIEnemyFaction"
0x0003E2C1, "AudioTemplate_Creature_FlyerA_Ab", "", "FlyerARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0003E2C2, "AudioTemplate_Creature_FlyerA_Ba", "", "FlyerARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0003E2C3, "AudioTemplate_Creature_FlyerA_Ca", "", "FlyerARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0003E2C4, "AudioTemplate_Creature_FlyerA_Da", "", "FlyerARace", "0x00000100", "0x00010000", "0x00000000", "0x00000023", ""
0x0003E833, "UC08_LvlTerrormorph_Thrall", "", "TerrormorphRace", "0x00000000", "0x0006005F", "0x00000000", "0x5FE30023", "TerrormorphFaction"
0x0003F62A, "RL012_Loot_Corpse_ScientistF_Dusty_Leader", "Marie Tikhov", "Human Corpse", "0x02000001", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x0003F62B, "RL039_Loot_Corpse_CrewF_Frozen", "Crewmate", "Human Corpse", "0x02000001", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x0003F62C, "RL039_Loot_Corpse_CrewM_Frozen", "Crewmate", "Human Corpse", "0x02000000", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
0x0003F62D, "RL039_Loot_Corpse_CrewF_Frozen_SuzanneKaufman", "Suzanne Kaufman", "Human Corpse", "0x02000001", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, FC_CodysHillFaction, FC_CodysHillGenericDialogueFaction"
